,INQ_YMD,YEAR,MONTH,DAY,PDLT_NM,NMYR_RATE,WHSL_DAIL_PRCE,WHSL_BFRT_PRCE,RTSL_BFRT_PRCE,RTSL_DAIL_PRCE
16197,20020130,2002,1,30,배추,-26.824,741.667,683.333,1255.0,1275.0
16204,20020131,2002,1,31,배추,-28.501,725.0,741.667,1275.0,1250.0
16211,20020201,2002,2,1,배추,-13.907,650.0,725.0,1250.0,1233.0
16218,20020202,2002,2,2,배추,-17.881,620.0,650.0,1233.0,1233.0
16225,20020203,2002,2,3,배추,-17.881,620.0,650.0,1233.0,1233.0
16227,20020423,2002,4,23,배추,-34.877,900.0,808.333,1111.0,1113.0
16234,20020424,2002,4,24,배추,-39.725,833.333,900.0,1113.0,1087.0
16241,20020425,2002,4,25,배추,-37.265,866.667,833.333,1087.0,1086.0
16248,20020426,2002,4,26,배추,-40.883,816.667,866.667,1086.0,1080.0
16255,20020427,2002,4,27,배추,-36.686,875.0,816.667,1080.0,1078.0
16263,20010817,2001,8,17,배추,,,,3178.0,3256.0
16270,20010818,2001,8,18,배추,,,,3256.0,3256.0
16277,20010819,2001,8,19,배추,,,,3256.0,3256.0
16284,20010820,2001,8,20,배추,,,,3256.0,3256.0
16291,20010821,2001,8,21,배추,,,,3256.0,3300.0
16298,20010822,2001,8,22,배추,,,,3300.0,3311.0
16301,20011113,2001,11,13,배추,,,,1067.0,983.0
16308,20011114,2001,11,14,배추,,,,983.0,967.0
16315,20011115,2001,11,15,배추,,,,967.0,967.0
16322,20011116,2001,11,16,배추,,,,967.0,939.0
16329,20011117,2001,11,17,배추,,,,939.0,939.0
16336,20011118,2001,11,18,배추,,,,939.0,939.0
16342,20020204,2002,2,4,배추,-8.212,693.333,620.0,1233.0,1233.0
16349,20020205,2002,2,5,배추,-1.722,741.667,693.333,1233.0,1233.0
16356,20020206,2002,2,6,배추,-2.914,733.333,741.667,1233.0,1233.0
16363,20020207,2002,2,7,배추,-5.033,716.667,733.333,1233.0,1217.0
16370,20020208,2002,2,8,배추,-18.94,611.667,716.667,1217.0,1217.0
16373,20010529,2001,5,29,배추,-1.466,2083.333,2000.0,1114.0,1114.0
16380,20010530,2001,5,30,배추,-1.466,2083.333,2000.0,1114.0,1114.0
16387,20010531,2001,5,31,배추,-1.466,2083.333,2000.0,1114.0,1090.0
16394,20010601,2001,6,1,배추,,2083.333,2000.0,1090.0,1190.0
16401,20010602,2001,6,2,배추,,2083.333,2000.0,1190.0,1180.0
16413,20010823,2001,8,23,배추,,,,3311.0,3222.0
16420,20010824,2001,8,24,배추,,,,3222.0,3222.0
16427,20010825,2001,8,25,배추,,,,3222.0,3144.0
16434,20010826,2001,8,26,배추,,,,3222.0,3144.0
16441,20010827,2001,8,27,배추,,,,3144.0,3133.0
16452,20011119,2001,11,19,배추,,,,939.0,950.0
16459,20011120,2001,11,20,배추,,,,950.0,950.0
16466,20011121,2001,11,21,배추,,,,950.0,933.0
16473,20011122,2001,11,22,배추,,,,933.0,944.0
16480,20011123,2001,11,23,배추,,,,944.0,889.0
16491,20020209,2002,2,9,배추,-18.94,611.667,611.667,1217.0,1217.0
16498,20020210,2002,2,10,배추,-18.94,611.667,611.667,1217.0,1217.0
16505,20020211,2002,2,11,배추,-21.134,611.667,611.667,1217.0,1217.0
16512,20020212,2002,2,12,배추,-21.134,611.667,611.667,1217.0,1217.0
16519,20020213,2002,2,13,배추,-21.134,611.667,611.667,1217.0,1217.0
16521,20010603,2001,6,3,배추,,2083.333,2000.0,1190.0,1180.0
16528,20010604,2001,6,4,배추,,2083.333,2000.0,1180.0,1560.0
16535,20010605,2001,6,5,배추,,2083.333,2000.0,1560.0,1713.0
16542,20010606,2001,6,6,배추,,2083.333,2000.0,1560.0,1713.0
16549,20010607,2001,6,7,배추,,2083.333,2000.0,1713.0,2115.0
16556,20010608,2001,6,8,배추,,2083.333,2000.0,2115.0,2420.0
16559,20010828,2001,8,28,배추,,,,3133.0,3111.0
16566,20010829,2001,8,29,배추,,,,3111.0,3111.0
16573,20010830,2001,8,30,배추,,,,3111.0,3089.0
16580,20010831,2001,8,31,배추,,,,3089.0,3078.0
16587,20010901,2001,9,1,배추,,,,3078.0,3078.0
16594,20010902,2001,9,2,배추,,,,3078.0,3078.0
16597,20011124,2001,11,24,배추,,,,889.0,889.0
16604,20011125,2001,11,25,배추,,,,889.0,889.0
16611,20011126,2001,11,26,배추,,,,889.0,867.0
16618,20011127,2001,11,27,배추,,,,867.0,844.0
16625,20011128,2001,11,28,배추,,,,844.0,844.0
16638,20020214,2002,2,14,배추,-21.134,611.667,611.667,1217.0,1217.0
16645,20020215,2002,2,15,배추,-8.247,711.667,611.667,1217.0,1217.0
16652,20020216,2002,2,16,배추,-20.49,616.667,711.667,1217.0,1217.0
16659,20020217,2002,2,17,배추,-20.49,616.667,711.667,1217.0,1217.0
16666,20020218,2002,2,18,배추,-15.206,658.333,616.667,1217.0,1217.0
16673,20010609,2001,6,9,배추,,2083.333,2000.0,2420.0,2550.0
16680,20010610,2001,6,10,배추,,2083.333,2000.0,2420.0,2550.0
16687,20010611,2001,6,11,배추,,2083.333,2000.0,2550.0,3370.0
16694,20010612,2001,6,12,배추,,2083.333,2000.0,3370.0,3670.0
16701,20010613,2001,6,13,배추,,2083.333,2000.0,3670.0,3480.0
16709,20010903,2001,9,3,배추,,,,3078.0,3022.0
16716,20010904,2001,9,4,배추,,,,3022.0,3011.0
16723,20010905,2001,9,5,배추,,,,3011.0,3011.0
16730,20010906,2001,9,6,배추,,,,3011.0,3011.0
16737,20010907,2001,9,7,배추,,,,3011.0,2856.0
16742,20011129,2001,11,29,배추,,,,844.0,844.0
16749,20011130,2001,11,30,배추,,,,844.0,867.0
16756,20011201,2001,12,1,배추,,,,867.0,867.0
16763,20011202,2001,12,2,배추,,,,867.0,867.0
16770,20011203,2001,12,3,배추,,,,867.0,878.0
16777,20011204,2001,12,4,배추,,,,878.0,978.0
16787,20020219,2002,2,19,배추,-21.649,608.333,658.333,1217.0,1217.0
16794,20020220,2002,2,20,배추,-24.871,583.333,608.333,1217.0,1208.0
16801,20020221,2002,2,21,배추,-43.436,530.0,583.333,1208.0,1183.0
16808,20020222,2002,2,22,배추,-36.82,591.667,530.0,1183.0,1183.0
16820,20010614,2001,6,14,배추,,2083.333,2000.0,3480.0,3360.0
16827,20010615,2001,6,15,배추,,2083.333,2000.0,3360.0,3310.0
16834,20010616,2001,6,16,배추,,2083.333,2000.0,3310.0,3010.0
16841,20010617,2001,6,17,배추,,2083.333,2000.0,3310.0,3010.0
16848,20010618,2001,6,18,배추,,2083.333,2000.0,3010.0,2900.0
16853,20010908,2001,9,8,배추,,,,2856.0,2856.0
16860,20010909,2001,9,9,배추,,,,2856.0,2856.0
16867,20010910,2001,9,10,배추,,,,2856.0,2833.0
16874,20010911,2001,9,11,배추,,,,2833.0,2913.0
16881,20010912,2001,9,12,배추,,,,2913.0,2913.0
16888,20010913,2001,9,13,배추,,,,2913.0,2888.0
16892,20011205,2001,12,5,배추,,,,978.0,978.0
16899,20011206,2001,12,6,배추,,,,978.0,1078.0
16906,20011207,2001,12,7,배추,,,,1078.0,1078.0
16913,20011208,2001,12,8,배추,,,,1078.0,1078.0
16920,20011209,2001,12,9,배추,,,,1078.0,1078.0
16927,20020223,2002,2,23,배추,-35.966,600.0,591.667,1183.0,1183.0
16934,20020224,2002,2,24,배추,-35.966,600.0,591.667,1183.0,1183.0
16941,20020225,2002,2,25,배추,-30.63,650.0,600.0,1183.0,1183.0
16948,20020226,2002,2,26,배추,-35.966,600.0,650.0,1183.0,1183.0
16955,20020227,2002,2,27,배추,-34.152,616.667,600.0,1183.0,1183.0
16966,20010619,2001,6,19,배추,,2083.333,2000.0,2900.0,2600.0
16973,20010620,2001,6,20,배추,,2083.333,2000.0,2600.0,2489.0
16980,20010621,2001,6,21,배추,,2083.333,2000.0,2489.0,2489.0
16987,20010622,2001,6,22,배추,,2083.333,2000.0,2489.0,2489.0
16994,20010623,2001,6,23,배추,,2083.333,2000.0,2489.0,2489.0
17004,20010914,2001,9,14,배추,,,,2888.0,2888.0
17011,20010915,2001,9,15,배추,,,,2888.0,2875.0
17018,20010916,2001,9,16,배추,,,,2888.0,2875.0
17025,20010917,2001,9,17,배추,,,,2875.0,2850.0
17032,20010918,2001,9,18,배추,,,,2850.0,2644.0
17037,20011210,2001,12,10,배추,,,,1078.0,1078.0
17044,20011211,2001,12,11,배추,,,,1078.0,1078.0
17051,20011212,2001,12,12,배추,,,,1078.0,1100.0
17058,20011213,2001,12,13,배추,,,,1100.0,1100.0
17065,20011214,2001,12,14,배추,,,,1100.0,1100.0
17072,20011215,2001,12,15,배추,,,,1100.0,1100.0
17076,20020228,2002,2,28,배추,-31.483,641.667,616.667,1183.0,1158.0
17083,20020301,2002,3,1,배추,-37.231,611.667,641.667,1183.0,1158.0
17090,20020302,2002,3,2,배추,-40.205,583.333,611.667,1158.0,1158.0
17097,20020303,2002,3,3,배추,-40.205,583.333,611.667,1158.0,1158.0
17104,20020304,2002,3,4,배추,-38.462,600.0,583.333,1158.0,1158.0
17113,20010624,2001,6,24,배추,,2083.333,,2489.0,2489.0
17120,20010625,2001,6,25,배추,,,,2489.0,2844.0
17127,20010626,2001,6,26,배추,,,,2844.0,2867.0
17134,20010627,2001,6,27,배추,,,,2867.0,2789.0
17141,20010628,2001,6,28,배추,,,,2789.0,2789.0
17149,20010919,2001,9,19,배추,,,,2644.0,2622.0
17156,20010920,2001,9,20,배추,,,,2622.0,2467.0
17163,20010921,2001,9,21,배추,,,,2467.0,2400.0
17170,20010922,2001,9,22,배추,,,,2400.0,2378.0
17177,20010923,2001,9,23,배추,,,,2400.0,2378.0
17184,20010924,2001,9,24,배추,,,,2378.0,2378.0
17188,20011216,2001,12,16,배추,,,,1100.0,1100.0
17195,20011217,2001,12,17,배추,,,,1100.0,1100.0
17202,20011218,2001,12,18,배추,,,,1100.0,1100.0
17209,20011219,2001,12,19,배추,,,,1100.0,1100.0
17216,20011220,2001,12,20,배추,,,,1100.0,1078.0
17224,20020305,2002,3,5,배추,-40.308,581.667,600.0,1158.0,1175.0
17231,20020306,2002,3,6,배추,-36.718,616.667,581.667,1175.0,1175.0
17238,20020307,2002,3,7,배추,-40.205,583.333,616.667,1175.0,1183.0
17245,20020308,2002,3,8,배추,-40.718,578.333,583.333,1183.0,1183.0
17252,20020309,2002,3,9,배추,-45.333,533.333,578.333,1183.0,1183.0
17258,20010629,2001,6,29,배추,,,,2789.0,2711.0
17265,20010630,2001,6,30,배추,,,,2711.0,2656.0
17272,20010701,2001,7,1,배추,,,,2711.0,2656.0
17279,20010702,2001,7,2,배추,,,,2656.0,2644.0
17286,20010703,2001,7,3,배추,,,,2644.0,2622.0
17293,20010704,2001,7,4,배추,,,,2622.0,2600.0
17301,20010925,2001,9,25,배추,,,,2378.0,2322.0
17308,20010926,2001,9,26,배추,,,,2322.0,2267.0
17315,20010927,2001,9,27,배추,,,,2267.0,2278.0
17322,20010928,2001,9,28,배추,,,,2278.0,2278.0
17329,20010929,2001,9,29,배추,,,,2278.0,2278.0
17334,20011221,2001,12,21,배추,9.091,791.667,,1078.0,1111.0
17341,20011222,2001,12,22,배추,5.647,766.667,791.667,1111.0,1111.0
17348,20011223,2001,12,23,배추,5.647,766.667,791.667,1111.0,1111.0
17355,20011224,2001,12,24,배추,-3.581,700.0,766.667,1111.0,1111.0
17362,20011225,2001,12,25,배추,-5.923,683.333,700.0,1111.0,1111.0
17371,20020310,2002,3,10,배추,-45.333,533.333,578.333,1183.0,1183.0
17378,20020311,2002,3,11,배추,-54.847,516.667,533.333,1183.0,1200.0
17385,20020312,2002,3,12,배추,-54.847,516.667,516.667,1200.0,1200.0
17392,20020313,2002,3,13,배추,-52.402,545.0,516.667,1200.0,1200.0
17399,20020314,2002,3,14,배추,-51.528,555.0,545.0,1200.0,1200.0
17409,20010705,2001,7,5,배추,,,,2600.0,2578.0
17416,20010706,2001,7,6,배추,,,,2578.0,2611.0
17423,20010707,2001,7,7,배추,,,,2611.0,2611.0
17430,20010708,2001,7,8,배추,,,,2611.0,2611.0
17437,20010709,2001,7,9,배추,,,,2611.0,2644.0
17444,20010930,2001,9,30,배추,,,,2278.0,2278.0
17451,20011001,2001,10,1,배추,,,,2278.0,2278.0
17458,20011002,2001,10,2,배추,,,,2278.0,2278.0
17465,20011003,2001,10,3,배추,,,,2278.0,2278.0
17472,20011004,2001,10,4,배추,,,,2278.0,2189.0
17479,20011005,2001,10,5,배추,,,,2189.0,2111.0
17481,20011226,2001,12,26,배추,14.738,833.333,683.333,1111.0,1122.0
17488,20011227,2001,12,27,배추,22.865,891.667,833.333,1122.0,1133.0
17495,20011228,2001,12,28,배추,17.08,850.0,891.667,1133.0,1111.0
17502,20011229,2001,12,29,배추,7.851,783.333,850.0,1111.0,1111.0
17509,20011230,2001,12,30,배추,7.851,783.333,850.0,1111.0,1111.0
17518,20020315,2002,3,15,배추,-50.48,566.667,555.0,1200.0,1200.0
17525,20020316,2002,3,16,배추,-43.231,650.0,566.667,1200.0,1200.0
17532,20020317,2002,3,17,배추,-43.231,650.0,566.667,1200.0,1200.0
17539,20020318,2002,3,18,배추,-49.083,583.333,650.0,1200.0,1183.0
17546,20020319,2002,3,19,배추,-51.528,555.0,583.333,1183.0,1175.0
17552,20010710,2001,7,10,배추,,,,2644.0,2689.0
17559,20010711,2001,7,11,배추,,,,2689.0,2744.0
17566,20010712,2001,7,12,배추,,,,2744.0,2744.0
17573,20010713,2001,7,13,배추,,,,2744.0,2767.0
17580,20010714,2001,7,14,배추,,,,2767.0,2767.0
17592,20011006,2001,10,6,배추,,,,2111.0,2111.0
17599,20011007,2001,10,7,배추,,,,2111.0,2111.0
17606,20011008,2001,10,8,배추,,,,2111.0,2044.0
17613,20011009,2001,10,9,배추,,,,2044.0,1967.0
17620,20011010,2001,10,10,배추,,,,1967.0,1944.0
17625,20011231,2001,12,31,배추,13.636,825.0,783.333,1111.0,1111.0
17632,20020101,2002,1,1,배추,25.571,825.0,783.333,1111.0,1111.0
17639,20020102,2002,1,2,배추,25.571,825.0,783.333,1111.0,1087.0
17646,20020103,2002,1,3,배추,47.184,966.667,825.0,1087.0,1064.0
17653,20020104,2002,1,4,배추,49.619,983.333,966.667,1064.0,1156.0
17663,20020320,2002,3,20,배추,-53.45,533.333,555.0,1175.0,1175.0
17670,20020321,2002,3,21,배추,-62.992,526.667,533.333,1175.0,1175.0
17677,20020322,2002,3,22,배추,-62.57,533.333,526.667,1175.0,1175.0
17684,20020323,2002,3,23,배추,-62.57,533.333,533.333,1175.0,1158.0
17691,20020324,2002,3,24,배추,-62.57,533.333,533.333,1175.0,1158.0
17695,20010715,2001,7,15,배추,,,,2767.0,2767.0
17702,20010716,2001,7,16,배추,,,,2767.0,2822.0
17709,20010717,2001,7,17,배추,,,,2767.0,2822.0
17716,20010718,2001,7,18,배추,,,,2822.0,2867.0
17723,20010719,2001,7,19,배추,,,,2867.0,2911.0
17730,20010720,2001,7,20,배추,,,,2911.0,2989.0
17735,20011011,2001,10,11,배추,,,,1944.0,1889.0
17742,20011012,2001,10,12,배추,,,,1889.0,1800.0
17749,20011013,2001,10,13,배추,,,,1800.0,1789.0
17756,20011014,2001,10,14,배추,,,,1800.0,1789.0
17763,20011015,2001,10,15,배추,,,,1789.0,1789.0
17770,20011016,2001,10,16,배추,,,,1789.0,1711.0
17771,20020105,2002,1,5,배추,35.769,891.667,983.333,1156.0,1156.0
17778,20020106,2002,1,6,배추,35.769,891.667,983.333,1156.0,1156.0
17785,20020107,2002,1,7,배추,30.594,858.333,891.667,1156.0,1164.0
17792,20020108,2002,1,8,배추,17.96,775.0,858.333,1164.0,1164.0
17799,20020109,2002,1,9,배추,16.743,766.667,775.0,1164.0,1195.0
17808,20020325,2002,3,25,배추,-61.376,550.0,533.333,1158.0,1158.0
17815,20020326,2002,3,26,배추,-59.972,570.0,550.0,1158.0,1158.0
17822,20020327,2002,3,27,배추,-57.865,600.0,570.0,1158.0,1158.0
17829,20020328,2002,3,28,배추,-56.671,616.667,600.0,1158.0,1158.0
17836,20020329,2002,3,29,배추,-53.16,666.667,616.667,1158.0,1150.0
17844,20010721,2001,7,21,배추,,,,2989.0,2989.0
17851,20010722,2001,7,22,배추,,,,2989.0,2989.0
17858,20010723,2001,7,23,배추,,,,2989.0,2989.0
17865,20010724,2001,7,24,배추,,,,2989.0,2978.0
17872,20010725,2001,7,25,배추,,,,2978.0,2939.0
17884,20011017,2001,10,17,배추,,,,1711.0,1678.0
17891,20011018,2001,10,18,배추,,,,1678.0,1678.0
17898,20011019,2001,10,19,배추,,,,1678.0,1678.0
17905,20011020,2001,10,20,배추,,,,1678.0,1667.0
17912,20011021,2001,10,21,배추,,,,1678.0,1667.0
17918,20020110,2002,1,10,배추,21.766,800.0,766.667,1195.0,1195.0
17925,20020111,2002,1,11,배추,-33.604,735.0,800.0,1195.0,1195.0
17932,20020112,2002,1,12,배추,-33.785,733.333,735.0,1195.0,1195.0
17939,20020113,2002,1,13,배추,-33.785,733.333,735.0,1195.0,1195.0
17946,20020114,2002,1,14,배추,-23.216,850.0,733.333,1195.0,1253.0
17955,20020330,2002,3,30,배추,-33.287,950.0,666.667,1150.0,1150.0
17962,20020331,2002,3,31,배추,-33.287,950.0,666.667,1150.0,1150.0
17969,20020401,2002,4,1,배추,-38.194,958.333,950.0,1150.0,1183.0
17976,20020402,2002,4,2,배추,-38.71,950.0,958.333,1183.0,1215.0
17983,20020403,2002,4,3,배추,-46.258,833.333,950.0,1215.0,1241.0
17987,20010726,2001,7,26,배추,,,,2939.0,2939.0
17994,20010727,2001,7,27,배추,,,,2939.0,2883.0
18001,20010728,2001,7,28,배추,,,,2883.0,2883.0
18008,20010729,2001,7,29,배추,,,,2883.0,2883.0
18015,20010730,2001,7,30,배추,,,,2883.0,2883.0
18022,20010731,2001,7,31,배추,,,,2883.0,2918.0
18026,20011022,2001,10,22,배추,,,,1667.0,1567.0
18033,20011023,2001,10,23,배추,,,,1567.0,1478.0
18040,20011024,2001,10,24,배추,,,,1478.0,1456.0
18047,20011025,2001,10,25,배추,,,,1456.0,1333.0
18054,20011026,2001,10,26,배추,,,,1333.0,1300.0
18061,20011027,2001,10,27,배추,,,,1300.0,1244.0
18063,20020115,2002,1,15,배추,-20.958,875.0,850.0,1253.0,1253.0
18070,20020116,2002,1,16,배추,-21.68,866.667,875.0,1253.0,1253.0
18077,20020117,2002,1,17,배추,-29.991,775.0,866.667,1253.0,1253.0
18084,20020118,2002,1,18,배추,-26.197,816.667,775.0,1253.0,1282.0
18091,20020119,2002,1,19,배추,-32.249,750.0,816.667,1282.0,1282.0
18100,20020404,2002,4,4,배추,-49.484,783.333,833.333,1241.0,1233.0
18107,20020405,2002,4,5,배추,-49.484,783.333,783.333,1241.0,1233.0
18114,20020406,2002,4,6,배추,-52.71,733.333,783.333,1233.0,1233.0
18121,20020407,2002,4,7,배추,-52.71,733.333,783.333,1233.0,1233.0
18128,20020408,2002,4,8,배추,-46.258,833.333,733.333,1233.0,1214.0
18136,20010801,2001,8,1,배추,,,,2918.0,3056.0
18143,20010802,2001,8,2,배추,,,,3056.0,3000.0
18150,20010803,2001,8,3,배추,,,,3000.0,3000.0
18157,20010804,2001,8,4,배추,,,,3000.0,3000.0
18164,20010805,2001,8,5,배추,,,,3000.0,3000.0
18175,20011028,2001,10,28,배추,,,,1300.0,1244.0
18182,20011029,2001,10,29,배추,,,,1244.0,1233.0
18189,20011030,2001,10,30,배추,,,,1233.0,1172.0
18196,20011031,2001,10,31,배추,,,,1172.0,1150.0
18203,20011101,2001,11,1,배추,,,,1150.0,1128.0
18210,20020120,2002,1,20,배추,-32.249,750.0,816.667,1282.0,1282.0
18217,20020121,2002,1,21,배추,-33.235,676.667,750.0,1282.0,1282.0
18224,20020122,2002,1,22,배추,-34.221,666.667,676.667,1282.0,1282.0
18231,20020123,2002,1,23,배추,-22.781,783.333,666.667,1282.0,1282.0
18238,20020124,2002,1,24,배추,-29.29,716.667,783.333,1282.0,1282.0
18246,20020409,2002,4,9,배추,-45.161,850.0,833.333,1214.0,1214.0
18253,20020410,2002,4,10,배추,-44.065,866.667,850.0,1214.0,1214.0
18260,20020411,2002,4,11,배추,-41.379,866.667,866.667,1214.0,1228.0
18267,20020412,2002,4,12,배추,-42.529,850.0,866.667,1228.0,1212.0
18274,20020413,2002,4,13,배추,-41.379,866.667,850.0,1212.0,1212.0
18278,20010806,2001,8,6,배추,,,,3000.0,2944.0
18285,20010807,2001,8,7,배추,,,,2944.0,2944.0
18292,20010808,2001,8,8,배추,,,,2944.0,2944.0
18299,20010809,2001,8,9,배추,,,,2944.0,2944.0
18306,20010810,2001,8,10,배추,,,,2944.0,3011.0
18313,20010811,2001,8,11,배추,,,,3011.0,3011.0
18316,20011102,2001,11,2,배추,,,,1128.0,1117.0
18323,20011103,2001,11,3,배추,,,,1117.0,1111.0
18330,20011104,2001,11,4,배추,,,,1117.0,1111.0
18337,20011105,2001,11,5,배추,,,,1111.0,1189.0
18344,20011106,2001,11,6,배추,,,,1189.0,1128.0
18351,20011107,2001,11,7,배추,,,,1128.0,1111.0
18356,20020125,2002,1,25,배추,-31.755,691.667,716.667,1282.0,1255.0
18363,20020126,2002,1,26,배추,-35.897,650.0,691.667,1255.0,1255.0
18370,20020127,2002,1,27,배추,-35.897,650.0,691.667,1255.0,1255.0
18377,20020128,2002,1,28,배추,-24.359,766.667,650.0,1255.0,1264.0
18384,20020129,2002,1,29,배추,-32.643,683.333,766.667,1264.0,1255.0
18392,20020414,2002,4,14,배추,-41.379,866.667,850.0,1212.0,1212.0
18399,20020415,2002,4,15,배추,-36.917,933.333,866.667,1212.0,1158.0
18406,20020416,2002,4,16,배추,-43.678,833.333,933.333,1158.0,1163.0
18413,20020417,2002,4,17,배추,-41.379,866.667,833.333,1163.0,1136.0
18420,20020418,2002,4,18,배추,-44.219,825.0,866.667,1136.0,1132.0
18426,20041211,2004,12,11,배추,,,,1032.0,1042.0
18433,20041212,2004,12,12,배추,,,,1032.0,1042.0
18440,20041213,2004,12,13,배추,,,,1042.0,1016.0
18447,20041214,2004,12,14,배추,,,,1016.0,1011.0
18454,20041215,2004,12,15,배추,,,,1011.0,1000.0
18458,20040419,2004,4,19,배추,-11.29,1650.0,1583.333,2007.0,2004.0
18465,20040420,2004,4,20,배추,-17.581,1533.333,1650.0,2004.0,1998.0
18472,20040421,2004,4,21,배추,-17.986,1450.0,1533.333,1998.0,2007.0
18479,20040422,2004,4,22,배추,-19.853,1416.667,1450.0,2007.0,1996.0
18486,20040423,2004,4,23,배추,-22.229,1375.0,1416.667,1996.0,1996.0
18496,20040706,2004,7,6,배추,,,,1800.0,1851.0
18503,20040707,2004,7,7,배추,,,,1851.0,1904.0
18510,20040708,2004,7,8,배추,,,,1904.0,1966.0
18517,20040709,2004,7,9,배추,,,,1966.0,1943.0
18524,20040710,2004,7,10,배추,,,,1966.0,1943.0
18534,20040923,2004,9,23,배추,,,,3262.0,3110.0
18541,20040924,2004,9,24,배추,,,,3110.0,3073.0
18548,20040925,2004,9,25,배추,,,,3110.0,3073.0
18555,20040926,2004,9,26,배추,,,,3110.0,3073.0
18562,20040927,2004,9,27,배추,,,,3110.0,3073.0
18569,20041216,2004,12,16,배추,,,,1000.0,1000.0
18576,20041217,2004,12,17,배추,,,,1000.0,1005.0
18583,20041218,2004,12,18,배추,,,,1000.0,1005.0
18590,20041219,2004,12,19,배추,,,,1000.0,1005.0
18597,20041220,2004,12,20,배추,,,,1005.0,1005.0
18604,20040424,2004,4,24,배추,-24.095,1341.667,1375.0,1996.0,1997.0
18611,20040425,2004,4,25,배추,-24.095,1341.667,1375.0,1996.0,1997.0
18618,20040426,2004,4,26,배추,-12.33,1550.0,1341.667,1997.0,1972.0
18625,20040427,2004,4,27,배추,-17.534,1458.333,1550.0,1972.0,1970.0
18632,20040428,2004,4,28,배추,-20.362,1408.333,1458.333,1970.0,1967.0
18638,20040711,2004,7,11,배추,,,,1966.0,1943.0
18645,20040712,2004,7,12,배추,,,,1943.0,1943.0
18652,20040713,2004,7,13,배추,,,,1943.0,2094.0
18659,20040714,2004,7,14,배추,,,,2094.0,2116.0
18666,20040715,2004,7,15,배추,,,,2116.0,2120.0
18676,20040928,2004,9,28,배추,,,,3110.0,3073.0
18683,20040929,2004,9,29,배추,,,,3110.0,3073.0
18690,20040930,2004,9,30,배추,,,,3073.0,3015.0
18697,20041001,2004,10,1,배추,,,,3015.0,2869.0
18704,20041002,2004,10,2,배추,,,,3015.0,2869.0
18711,20041221,2004,12,21,배추,,,,1005.0,1029.0
18718,20041222,2004,12,22,배추,,,,1005.0,1029.0
18725,20041223,2004,12,23,배추,,,,1005.0,1029.0
18732,20041224,2004,12,24,배추,,,,1029.0,1055.0
18739,20041225,2004,12,25,배추,,,,1029.0,1055.0
18749,20040429,2004,4,29,배추,-21.267,1391.667,1408.333,1967.0,1934.0
18756,20040430,2004,4,30,배추,-20.362,1408.333,1391.667,1934.0,1931.0
18763,20040501,2004,5,1,배추,-30.355,1333.333,1408.333,1931.0,1906.0
18770,20040502,2004,5,2,배추,-30.355,1333.333,1408.333,1931.0,1906.0
18777,20040503,2004,5,3,배추,-31.191,1316.667,1333.333,1906.0,1886.0
18779,20040716,2004,7,16,배추,,,,2120.0,2179.0
18786,20040717,2004,7,17,배추,,,,2120.0,2179.0
18793,20040718,2004,7,18,배추,,,,2120.0,2179.0
18800,20040719,2004,7,19,배추,,,,2179.0,2213.0
18807,20040720,2004,7,20,배추,,,,2213.0,2235.0
18814,20040721,2004,7,21,배추,,,,2235.0,2285.0
18817,20041003,2004,10,3,배추,,,,3015.0,2869.0
18824,20041004,2004,10,4,배추,,,,2869.0,2751.0
18831,20041005,2004,10,5,배추,,,,2751.0,2621.0
18838,20041006,2004,10,6,배추,,,,2621.0,2554.0
18845,20041007,2004,10,7,배추,,,,2554.0,2510.0
18851,20040217,2004,2,17,배추,-47.102,575.0,700.0,1514.0,1503.0
18858,20040218,2004,2,18,배추,-29.439,766.667,575.0,1503.0,1503.0
18865,20040219,2004,2,19,배추,-21.803,850.0,766.667,1503.0,1492.0
18872,20040220,2004,2,20,배추,-18.767,883.333,850.0,1492.0,1482.0
18879,20040221,2004,2,21,배추,-32.647,883.333,883.333,1482.0,1482.0
18890,20040504,2004,5,4,배추,-35.11,1241.667,1316.667,1886.0,1872.0
18897,20040505,2004,5,5,배추,-32.079,1300.0,1241.667,1886.0,1872.0
18904,20040506,2004,5,6,배추,-31.191,1316.667,1300.0,1872.0,1808.0
18911,20040507,2004,5,7,배추,-29.467,1350.0,1316.667,1808.0,1818.0
18923,20040722,2004,7,22,배추,,,,2285.0,2312.0
18930,20040723,2004,7,23,배추,,,,2312.0,2313.0
18937,20040724,2004,7,24,배추,,,,2312.0,2313.0
18944,20040725,2004,7,25,배추,,,,2312.0,2313.0
18951,20040726,2004,7,26,배추,,,,2313.0,2731.0
18955,20041008,2004,10,8,배추,,,,2510.0,2432.0
18962,20041009,2004,10,9,배추,,,,2510.0,2432.0
18969,20041010,2004,10,10,배추,,,,2510.0,2432.0
18976,20041011,2004,10,11,배추,,,,2432.0,2334.0
18983,20041012,2004,10,12,배추,,,,2334.0,2252.0
18990,20041013,2004,10,13,배추,,,,2252.0,2180.0
18993,20040222,2004,2,22,배추,-32.647,883.333,883.333,1482.0,1482.0
19000,20040223,2004,2,23,배추,-30.74,908.333,883.333,1482.0,1479.0
19007,20040224,2004,2,24,배추,-36.461,833.333,908.333,1479.0,1487.0
19014,20040225,2004,2,25,배추,-25.019,983.333,833.333,1487.0,1497.0
