,INQ_YMD,YEAR,MONTH,DAY,PDLT_NM,NMYR_RATE,WHSL_DAIL_PRCE,WHSL_BFRT_PRCE,RTSL_BFRT_PRCE,RTSL_DAIL_PRCE
7625,19971112,1997,11,12,¸¶´Ã,,,,4346.0,4346.0
7632,19971113,1997,11,13,¸¶´Ã,,,,4346.0,4346.0
7639,19971114,1997,11,14,¸¶´Ã,,,,4346.0,4346.0
7646,19971115,1997,11,15,¸¶´Ã,,,,4346.0,4346.0
7653,19971116,1997,11,16,¸¶´Ã,,,,4346.0,4329.0
7660,19980203,1998,2,3,¸¶´Ã,,,,4595.0,4607.0
7667,19980204,1998,2,4,¸¶´Ã,,,,4607.0,4664.0
7674,19980205,1998,2,5,¸¶´Ã,,,,4664.0,4693.0
7681,19980206,1998,2,6,¸¶´Ã,,,,4693.0,4721.0
7688,19980207,1998,2,7,¸¶´Ã,,,,4721.0,4764.0
7696,19980423,1998,4,23,¸¶´Ã,,,,5477.0,5477.0
7703,19980424,1998,4,24,¸¶´Ã,,,,5477.0,5517.0
7710,19980425,1998,4,25,¸¶´Ã,,,,5517.0,5533.0
7717,19980426,1998,4,26,¸¶´Ã,,,,5533.0,5533.0
7724,19980427,1998,4,27,¸¶´Ã,,,,5533.0,5533.0
7725,19980713,1998,7,13,¸¶´Ã,,,,5373.0,5373.0
7732,19980714,1998,7,14,¸¶´Ã,,,,5373.0,5373.0
7739,19980715,1998,7,15,¸¶´Ã,,,,5373.0,5373.0
7746,19980716,1998,7,16,¸¶´Ã,,,,5373.0,5373.0
7753,19980717,1998,7,17,¸¶´Ã,,,,5373.0,5360.0
7760,19980718,1998,7,18,¸¶´Ã,,,,5373.0,5360.0
7766,19971117,1997,11,17,¸¶´Ã,,,,4346.0,4329.0
7773,19971118,1997,11,18,¸¶´Ã,,,,4329.0,4346.0
7780,19971119,1997,11,19,¸¶´Ã,,,,4346.0,4346.0
7787,19971120,1997,11,20,¸¶´Ã,,,,4346.0,4363.0
7794,19971121,1997,11,21,¸¶´Ã,,,,4363.0,4363.0
7805,19980208,1998,2,8,¸¶´Ã,,,,4764.0,4786.0
7812,19980209,1998,2,9,¸¶´Ã,,,,4764.0,4786.0
7819,19980210,1998,2,10,¸¶´Ã,,,,4786.0,4879.0
7826,19980211,1998,2,11,¸¶´Ã,,,,4879.0,4929.0
7833,19980212,1998,2,12,¸¶´Ã,,,,4929.0,4979.0
7841,19980428,1998,4,28,¸¶´Ã,,,,5533.0,5620.0
7848,19980429,1998,4,29,¸¶´Ã,,,,5620.0,5620.0
7855,19980430,1998,4,30,¸¶´Ã,,,,5620.0,5620.0
7862,19980501,1998,5,1,¸¶´Ã,,,,5620.0,5693.0
7873,19980719,1998,7,19,¸¶´Ã,,,,5360.0,5380.0
7880,19980720,1998,7,20,¸¶´Ã,,,,5360.0,5380.0
7887,19980721,1998,7,21,¸¶´Ã,,,,5380.0,5360.0
7894,19980722,1998,7,22,¸¶´Ã,,,,5360.0,5360.0
7901,19980723,1998,7,23,¸¶´Ã,,,,5360.0,5360.0
7907,19971122,1997,11,22,¸¶´Ã,,,,4363.0,4421.0
7914,19971123,1997,11,23,¸¶´Ã,,,,4421.0,4421.0
7921,19971124,1997,11,24,¸¶´Ã,,,,4421.0,4421.0
7928,19971125,1997,11,25,¸¶´Ã,,,,4421.0,4421.0
7935,19971126,1997,11,26,¸¶´Ã,,,,4421.0,4421.0
7942,19971127,1997,11,27,¸¶´Ã,,,,4421.0,4421.0
7950,19980213,1998,2,13,¸¶´Ã,,,,4979.0,4998.0
7957,19980214,1998,2,14,¸¶´Ã,,,,4998.0,5081.0
7964,19980215,1998,2,15,¸¶´Ã,,,,5081.0,5117.0
7971,19980216,1998,2,16,¸¶´Ã,,,,5081.0,5117.0
7978,19980502,1998,5,2,¸¶´Ã,,,,5620.0,5693.0
7985,19980503,1998,5,3,¸¶´Ã,,,,5620.0,5693.0
7992,19980504,1998,5,4,¸¶´Ã,,,,5620.0,5693.0
7999,19980505,1998,5,5,¸¶´Ã,,,,5693.0,5788.0
8006,19980506,1998,5,6,¸¶´Ã,,,,5693.0,5788.0
8013,19980724,1998,7,24,¸¶´Ã,,,,5360.0,5360.0
8020,19980725,1998,7,25,¸¶´Ã,,,,5360.0,5360.0
8027,19980726,1998,7,26,¸¶´Ã,,,,5360.0,5360.0
8034,19980727,1998,7,27,¸¶´Ã,,,,5360.0,5360.0
8041,19980728,1998,7,28,¸¶´Ã,,,,5360.0,5373.0
8048,19980729,1998,7,29,¸¶´Ã,,,,5373.0,5390.0
8054,19971128,1997,11,28,¸¶´Ã,,,,4421.0,4421.0
8061,19971129,1997,11,29,¸¶´Ã,,,,4421.0,4421.0
8068,19971130,1997,11,30,¸¶´Ã,,,,4421.0,4421.0
8075,19971201,1997,12,1,¸¶´Ã,,,,4421.0,4421.0
8082,19971202,1997,12,2,¸¶´Ã,,,,4421.0,4421.0
8088,19980217,1998,2,17,¸¶´Ã,,,,5117.0,5139.0
8095,19980218,1998,2,18,¸¶´Ã,,,,5139.0,5159.0
8102,19980219,1998,2,19,¸¶´Ã,,,,5159.0,5159.0
8109,19980220,1998,2,20,¸¶´Ã,,,,5159.0,5171.0
8116,19980221,1998,2,21,¸¶´Ã,,,,5171.0,5186.0
8123,19980507,1998,5,7,¸¶´Ã,,,,5788.0,5813.0
8130,19980508,1998,5,8,¸¶´Ã,,,,5813.0,5897.0
8137,19980509,1998,5,9,¸¶´Ã,,,,5897.0,6060.0
8144,19980510,1998,5,10,¸¶´Ã,,,,6060.0,6080.0
8151,19980511,1998,5,11,¸¶´Ã,,,,6060.0,6080.0
8162,19980730,1998,7,30,¸¶´Ã,,,,5390.0,5440.0
8169,19980731,1998,7,31,¸¶´Ã,,,,5440.0,5447.0
8176,19980801,1998,8,1,¸¶´Ã,,,,5440.0,5447.0
8183,19980802,1998,8,2,¸¶´Ã,,,,5447.0,5460.0
8190,19980803,1998,8,3,¸¶´Ã,,,,5447.0,5460.0
8195,19971203,1997,12,3,¸¶´Ã,,,,4421.0,4404.0
8202,19971204,1997,12,4,¸¶´Ã,,,,4404.0,4421.0
8209,19971205,1997,12,5,¸¶´Ã,,,,4421.0,4421.0
8216,19971206,1997,12,6,¸¶´Ã,,,,4421.0,4421.0
8223,19971207,1997,12,7,¸¶´Ã,,,,4421.0,4421.0
8230,19971208,1997,12,8,¸¶´Ã,,,,4421.0,4421.0
8233,19980222,1998,2,22,¸¶´Ã,,,,5186.0,5193.0
8240,19980223,1998,2,23,¸¶´Ã,,,,5186.0,5193.0
8247,19980224,1998,2,24,¸¶´Ã,,,,5193.0,5193.0
8254,19980225,1998,2,25,¸¶´Ã,,,,5193.0,5200.0
8261,19980226,1998,2,26,¸¶´Ã,,,,5200.0,5236.0
8267,19980512,1998,5,12,¸¶´Ã,,,,6080.0,6113.0
8274,19980513,1998,5,13,¸¶´Ã,,,,6113.0,6147.0
8281,19980514,1998,5,14,¸¶´Ã,,,,6147.0,6153.0
8288,19980515,1998,5,15,¸¶´Ã,,,,6153.0,6240.0
8295,19980516,1998,5,16,¸¶´Ã,,,,6240.0,6307.0
8304,19980804,1998,8,4,¸¶´Ã,,,,5460.0,5470.0
8311,19980805,1998,8,5,¸¶´Ã,,,,5470.0,5477.0
8318,19980806,1998,8,6,¸¶´Ã,,,,5477.0,5477.0
8325,19980807,1998,8,7,¸¶´Ã,,,,5477.0,5477.0
8332,19980808,1998,8,8,¸¶´Ã,,,,5477.0,5477.0
8344,19971209,1997,12,9,¸¶´Ã,,,,4421.0,4421.0
8351,19971210,1997,12,10,¸¶´Ã,,,,4421.0,4421.0
8358,19971211,1997,12,11,¸¶´Ã,,,,4421.0,4421.0
8365,19971212,1997,12,12,¸¶´Ã,,,,4421.0,4421.0
8372,19971213,1997,12,13,¸¶´Ã,,,,4421.0,4421.0
8379,19980227,1998,2,27,¸¶´Ã,,,,5236.0,5236.0
8386,19980228,1998,2,28,¸¶´Ã,,,,5236.0,5293.0
8393,19980301,1998,3,1,¸¶´Ã,,,,5293.0,5307.0
8400,19980302,1998,3,2,¸¶´Ã,,,,5293.0,5307.0
8407,19980303,1998,3,3,¸¶´Ã,,,,5307.0,5253.0
8412,19980517,1998,5,17,¸¶´Ã,,,,6307.0,6307.0
8419,19980518,1998,5,18,¸¶´Ã,,,,6307.0,6307.0
8426,19980519,1998,5,19,¸¶´Ã,,,,6307.0,6307.0
8433,19980520,1998,5,20,¸¶´Ã,,,,6307.0,6307.0
8440,19980521,1998,5,21,¸¶´Ã,,,,6307.0,6307.0
8446,19980809,1998,8,9,¸¶´Ã,,,,5477.0,5477.0
8453,19980810,1998,8,10,¸¶´Ã,,,,5477.0,5477.0
8460,19980811,1998,8,11,¸¶´Ã,,,,5477.0,5477.0
8467,19980812,1998,8,12,¸¶´Ã,,,,5477.0,5477.0
8474,19980813,1998,8,13,¸¶´Ã,,,,5477.0,5483.0
8481,19980814,1998,8,14,¸¶´Ã,,,,5483.0,5483.0
8486,19971214,1997,12,14,¸¶´Ã,,,,4421.0,4421.0
8493,19971215,1997,12,15,¸¶´Ã,,,,4421.0,4421.0
8500,19971216,1997,12,16,¸¶´Ã,,,,4421.0,4421.0
8507,19971217,1997,12,17,¸¶´Ã,,,,4421.0,4421.0
8514,19971218,1997,12,18,¸¶´Ã,,,,4421.0,4446.0
8521,19971219,1997,12,19,¸¶´Ã,,,,4421.0,4446.0
8526,19980304,1998,3,4,¸¶´Ã,,,,5253.0,5353.0
8533,19980305,1998,3,5,¸¶´Ã,,,,5353.0,5353.0
8540,19980306,1998,3,6,¸¶´Ã,,,,5353.0,5360.0
8547,19980307,1998,3,7,¸¶´Ã,,,,5360.0,5380.0
8554,19980308,1998,3,8,¸¶´Ã,,,,5380.0,5403.0
8558,19980522,1998,5,22,¸¶´Ã,,,,6307.0,6260.0
8565,19980523,1998,5,23,¸¶´Ã,,,,6260.0,6293.0
8572,19980524,1998,5,24,¸¶´Ã,,,,6293.0,6260.0
8579,19980525,1998,5,25,¸¶´Ã,,,,6293.0,6260.0
8586,19980526,1998,5,26,¸¶´Ã,,,,6260.0,6227.0
8596,19980815,1998,8,15,¸¶´Ã,,,,5483.0,5483.0
8603,19980816,1998,8,16,¸¶´Ã,,,,5483.0,5483.0
8610,19980817,1998,8,17,¸¶´Ã,,,,5483.0,5483.0
8617,19980818,1998,8,18,¸¶´Ã,,,,5483.0,5483.0
8624,19980819,1998,8,19,¸¶´Ã,,,,5483.0,5483.0
8635,19971220,1997,12,20,¸¶´Ã,,,,4446.0,4446.0
8642,19971221,1997,12,21,¸¶´Ã,,,,4446.0,4446.0
8649,19971222,1997,12,22,¸¶´Ã,,,,4446.0,4446.0
8656,19971223,1997,12,23,¸¶´Ã,,,,4446.0,4446.0
8663,19971224,1997,12,24,¸¶´Ã,,,,4446.0,4446.0
8671,19980309,1998,3,9,¸¶´Ã,,,,5380.0,5403.0
8678,19980310,1998,3,10,¸¶´Ã,,,,5403.0,5403.0
8685,19980311,1998,3,11,¸¶´Ã,,,,5403.0,5403.0
8692,19980312,1998,3,12,¸¶´Ã,,,,5403.0,5403.0
8699,19980313,1998,3,13,¸¶´Ã,,,,5403.0,5437.0
8703,19980527,1998,5,27,¸¶´Ã,,,,6227.0,6153.0
8710,19980528,1998,5,28,¸¶´Ã,,,,6153.0,6143.0
8717,19980529,1998,5,29,¸¶´Ã,,,,6143.0,6067.0
8724,19980530,1998,5,30,¸¶´Ã,,,,6067.0,6040.0
8731,19980531,1998,5,31,¸¶´Ã,,,,6040.0,6033.0
8738,19980820,1998,8,20,¸¶´Ã,,,,5483.0,5483.0
8745,19980821,1998,8,21,¸¶´Ã,,,,5483.0,5483.0
8752,19980822,1998,8,22,¸¶´Ã,,,,5483.0,5517.0
8759,19980823,1998,8,23,¸¶´Ã,,,,5517.0,5517.0
8766,19980824,1998,8,24,¸¶´Ã,,,,5517.0,5517.0
8773,19980825,1998,8,25,¸¶´Ã,,,,5517.0,5517.0
8778,19971225,1997,12,25,¸¶´Ã,,,,4446.0,4446.0
8785,19971226,1997,12,26,¸¶´Ã,,,,4446.0,4446.0
8792,19971227,1997,12,27,¸¶´Ã,,,,4446.0,4446.0
8799,19971228,1997,12,28,¸¶´Ã,,,,4446.0,4446.0
8806,19971229,1997,12,29,¸¶´Ã,,,,4446.0,4446.0
8814,19980314,1998,3,14,¸¶´Ã,,,,5437.0,5437.0
8821,19980315,1998,3,15,¸¶´Ã,,,,5437.0,5437.0
8828,19980316,1998,3,16,¸¶´Ã,,,,5437.0,5437.0
8835,19980317,1998,3,17,¸¶´Ã,,,,5437.0,5453.0
8842,19980318,1998,3,18,¸¶´Ã,,,,5453.0,5453.0
8846,19980601,1998,6,1,¸¶´Ã,,,,6040.0,6033.0
8853,19980602,1998,6,2,¸¶´Ã,,,,6033.0,6047.0
8860,19980603,1998,6,3,¸¶´Ã,,,,6047.0,5960.0
8867,19980604,1998,6,4,¸¶´Ã,,,,5960.0,5853.0
8874,19980605,1998,6,5,¸¶´Ã,,,,5960.0,5853.0
8885,19980826,1998,8,26,¸¶´Ã,,,,5517.0,5550.0
8892,19980827,1998,8,27,¸¶´Ã,,,,5550.0,5550.0
8899,19980828,1998,8,28,¸¶´Ã,,,,5550.0,5557.0
8906,19980829,1998,8,29,¸¶´Ã,,,,5557.0,5537.0
8913,19980830,1998,8,30,¸¶´Ã,,,,5537.0,5537.0
8920,19971230,1997,12,30,¸¶´Ã,,,,4446.0,4446.0
8927,19971231,1997,12,31,¸¶´Ã,,,,4446.0,4446.0
8934,19980101,1998,1,1,¸¶´Ã,,,,4446.0,4446.0
8941,19980102,1998,1,2,¸¶´Ã,,,,4446.0,4446.0
8948,19980103,1998,1,3,¸¶´Ã,,,,4446.0,4446.0
8956,19980319,1998,3,19,¸¶´Ã,,,,5453.0,5453.0
8963,19980320,1998,3,20,¸¶´Ã,,,,5453.0,5443.0
8970,19980321,1998,3,21,¸¶´Ã,,,,5443.0,5437.0
8977,19980322,1998,3,22,¸¶´Ã,,,,5437.0,5437.0
8984,19980323,1998,3,23,¸¶´Ã,,,,5437.0,5437.0
8988,19980606,1998,6,6,¸¶´Ã,,,,5853.0,5807.0
8995,19980607,1998,6,7,¸¶´Ã,,,,5853.0,5807.0
9002,19980608,1998,6,8,¸¶´Ã,,,,5853.0,5807.0
9009,19980609,1998,6,9,¸¶´Ã,,,,5807.0,5765.0
9016,19980610,1998,6,10,¸¶´Ã,,,,5765.0,5698.0
9025,19980831,1998,8,31,¸¶´Ã,,,,5537.0,5537.0
9032,19980901,1998,9,1,¸¶´Ã,,,,5537.0,5537.0
9039,19980902,1998,9,2,¸¶´Ã,,,,5537.0,5550.0
9046,19980903,1998,9,3,¸¶´Ã,,,,5550.0,5550.0
9053,19980904,1998,9,4,¸¶´Ã,,,,5550.0,5550.0
9062,19980104,1998,1,4,¸¶´Ã,,,,4446.0,4395.0
9069,19980105,1998,1,5,¸¶´Ã,,,,4446.0,4395.0
9076,19980106,1998,1,6,¸¶´Ã,,,,4395.0,4450.0
9083,19980107,1998,1,7,¸¶´Ã,,,,4450.0,4450.0
9090,19980108,1998,1,8,¸¶´Ã,,,,4450.0,4462.0
9098,19980324,1998,3,24,¸¶´Ã,,,,5437.0,5437.0
9105,19980325,1998,3,25,¸¶´Ã,,,,5437.0,5437.0
9112,19980326,1998,3,26,¸¶´Ã,,,,5437.0,5443.0
9119,19980327,1998,3,27,¸¶´Ã,,,,5443.0,5443.0
9126,19980328,1998,3,28,¸¶´Ã,,,,5443.0,5477.0
9130,19980611,1998,6,11,¸¶´Ã,,,,5698.0,5598.0
9137,19980612,1998,6,12,¸¶´Ã,,,,5598.0,5573.0
9144,19980613,1998,6,13,¸¶´Ã,,,,5573.0,5507.0
9151,19980614,1998,6,14,¸¶´Ã,,,,5507.0,5540.0
9158,19980615,1998,6,15,¸¶´Ã,,,,5507.0,5540.0
9165,19980905,1998,9,5,¸¶´Ã,,,,5550.0,5517.0
9172,19980906,1998,9,6,¸¶´Ã,,,,5517.0,5517.0
9179,19980907,1998,9,7,¸¶´Ã,,,,5517.0,5517.0
9186,19980908,1998,9,8,¸¶´Ã,,,,5517.0,5517.0
9193,19980909,1998,9,9,¸¶´Ã,,,,5517.0,5517.0
9200,19980910,1998,9,10,¸¶´Ã,,,,5517.0,5517.0
9206,20010514,2001,5,14,¸¶´Ã,,,,3838.0,3838.0
9213,20010515,2001,5,15,¸¶´Ã,,,,3838.0,3798.0
9220,20010516,2001,5,16,¸¶´Ã,,,,3798.0,3778.0
9227,20010517,2001,5,17,¸¶´Ã,,,,3778.0,3758.0
9234,20010518,2001,5,18,¸¶´Ã,,,,3758.0,3738.0
9238,20000918,2000,9,18,¸¶´Ã,,,,3530.0,3530.0
9245,20000919,2000,9,19,¸¶´Ã,,,,3530.0,3530.0
9252,20000920,2000,9,20,¸¶´Ã,,,,3530.0,3530.0
9259,20000921,2000,9,21,¸¶´Ã,,,,3530.0,3530.0
9266,20000922,2000,9,22,¸¶´Ã,,,,3530.0,3530.0
9273,20000923,2000,9,23,¸¶´Ã,,,,3530.0,3530.0
9278,20001215,2000,12,15,¸¶´Ã,,,,3500.0,3500.0
9285,20001216,2000,12,16,¸¶´Ã,,,,3500.0,3500.0
9292,20001217,2000,12,17,¸¶´Ã,,,,3500.0,3500.0
9299,20001218,2000,12,18,¸¶´Ã,,,,3500.0,3500.0
9306,20001219,2000,12,19,¸¶´Ã,,,,3500.0,3460.0
9313,20001220,2000,12,20,¸¶´Ã,,,,3460.0,3460.0
9319,20010301,2001,3,1,¸¶´Ã,,,,3880.0,3880.0
9326,20010302,2001,3,2,¸¶´Ã,,,,3880.0,3880.0
9333,20010303,2001,3,3,¸¶´Ã,,,,3880.0,3880.0
9340,20010304,2001,3,4,¸¶´Ã,,,,3880.0,3970.0
9347,20010305,2001,3,5,¸¶´Ã,,,,3880.0,3970.0
9353,20010519,2001,5,19,¸¶´Ã,,,,3738.0,3738.0
9360,20010520,2001,5,20,¸¶´Ã,,,,3738.0,3738.0
9367,20010521,2001,5,21,¸¶´Ã,,,,3738.0,3738.0
9374,20010522,2001,5,22,¸¶´Ã,,,,3738.0,3738.0
9381,20010523,2001,5,23,¸¶´Ã,,,,3738.0,3738.0
9387,20000924,2000,9,24,¸¶´Ã,,,,3530.0,3530.0
9394,20000925,2000,9,25,¸¶´Ã,,,,3530.0,3530.0
9401,20000926,2000,9,26,¸¶´Ã,,,,3530.0,3530.0
9408,20000927,2000,9,27,¸¶´Ã,,,,3530.0,3530.0
9415,20000928,2000,9,28,¸¶´Ã,,,,3530.0,3530.0
9426,20001221,2000,12,21,¸¶´Ã,,,,3460.0,3460.0
9433,20001222,2000,12,22,¸¶´Ã,,,,3460.0,3460.0
9440,20001223,2000,12,23,¸¶´Ã,,,,3460.0,3460.0
9447,20001224,2000,12,24,¸¶´Ã,,,,3460.0,3460.0
9454,20001225,2000,12,25,¸¶´Ã,,,,3460.0,3460.0
9464,20010306,2001,3,6,¸¶´Ã,,,,3970.0,3970.0
9471,20010307,2001,3,7,¸¶´Ã,,,,3970.0,3970.0
9478,20010308,2001,3,8,¸¶´Ã,,,,3970.0,3980.0
9485,20010309,2001,3,9,¸¶´Ã,,,,3980.0,3980.0
9498,20010524,2001,5,24,¸¶´Ã,,,,3738.0,3738.0
9505,20010525,2001,5,25,¸¶´Ã,,,,3738.0,3598.0
9512,20010526,2001,5,26,¸¶´Ã,,,,3598.0,3598.0
9519,20010527,2001,5,27,¸¶´Ã,,,,3598.0,3598.0
9526,20010528,2001,5,28,¸¶´Ã,,,,3598.0,3598.0
9530,20000929,2000,9,29,¸¶´Ã,,,,3530.0,3530.0
9537,20000930,2000,9,30,¸¶´Ã,,,,3530.0,3530.0
9544,20001001,2000,10,1,¸¶´Ã,,,,3530.0,3530.0
9551,20001002,2000,10,2,¸¶´Ã,,,,3530.0,3530.0
9558,20001003,2000,10,3,¸¶´Ã,,,,3530.0,3530.0
9565,20001004,2000,10,4,¸¶´Ã,,,,3530.0,3530.0
9570,20001226,2000,12,26,¸¶´Ã,,,,3460.0,3460.0
9577,20001227,2000,12,27,¸¶´Ã,,,,3460.0,3460.0
9584,20001228,2000,12,28,¸¶´Ã,,,,3460.0,3430.0
9591,20001229,2000,12,29,¸¶´Ã,,,,3430.0,3430.0
9598,20001230,2000,12,30,¸¶´Ã,,,,3430.0,3430.0
9605,20001231,2000,12,31,¸¶´Ã,,,,3430.0,3460.0
9606,20010310,2001,3,10,¸¶´Ã,,,,3980.0,3980.0
9613,20010311,2001,3,11,¸¶´Ã,,,,3980.0,3980.0
9620,20010312,2001,3,12,¸¶´Ã,,,,3980.0,3980.0
9627,20010313,2001,3,13,¸¶´Ã,,,,3980.0,3880.0
9634,20010314,2001,3,14,¸¶´Ã,,,,3880.0,3880.0
9643,20000709,2000,7,9,¸¶´Ã,,,,3440.0,3440.0
9650,20000710,2000,7,10,¸¶´Ã,,,,3440.0,3440.0
9657,20000711,2000,7,11,¸¶´Ã,,,,3440.0,3440.0
9664,20000712,2000,7,12,¸¶´Ã,,,,3440.0,3440.0
9671,20000713,2000,7,13,¸¶´Ã,,,,3440.0,3440.0
9678,20000714,2000,7,14,¸¶´Ã,,,,3440.0,3440.0
9684,20001005,2000,10,5,¸¶´Ã,,,,3530.0,3530.0
9691,20001006,2000,10,6,¸¶´Ã,,,,3530.0,3530.0
9698,20001007,2000,10,7,¸¶´Ã,,,,3530.0,3530.0
9705,20001008,2000,10,8,¸¶´Ã,,,,3530.0,3530.0
9712,20001009,2000,10,9,¸¶´Ã,,,,3530.0,3530.0
9723,20010101,2001,1,1,¸¶´Ã,,,,3430.0,3460.0
9730,20010102,2001,1,2,¸¶´Ã,,,,3430.0,3460.0
9737,20010103,2001,1,3,¸¶´Ã,,,,3460.0,3620.0
9744,20010104,2001,1,4,¸¶´Ã,,,,3620.0,3600.0
9751,20010105,2001,1,5,¸¶´Ã,,,,3600.0,3600.0
9755,20010315,2001,3,15,¸¶´Ã,,,,3880.0,3880.0
9762,20010316,2001,3,16,¸¶´Ã,,,,3880.0,3880.0
9769,20010317,2001,3,17,¸¶´Ã,,,,3880.0,3880.0
9776,20010318,2001,3,18,¸¶´Ã,,,,3880.0,3880.0
9783,20010319,2001,3,19,¸¶´Ã,,,,3880.0,3880.0
9794,20000715,2000,7,15,¸¶´Ã,,,,3440.0,3440.0
9801,20000716,2000,7,16,¸¶´Ã,,,,3440.0,3440.0
9808,20000717,2000,7,17,¸¶´Ã,,,,3440.0,3440.0
9815,20000718,2000,7,18,¸¶´Ã,,,,3440.0,3440.0
9822,20000719,2000,7,19,¸¶´Ã,,,,3440.0,3440.0
9828,20001010,2000,10,10,¸¶´Ã,,,,3530.0,3530.0
9835,20001011,2000,10,11,¸¶´Ã,,,,3530.0,3530.0
9842,20001012,2000,10,12,¸¶´Ã,,,,3530.0,3530.0
9849,20001013,2000,10,13,¸¶´Ã,,,,3530.0,3530.0
9856,20001014,2000,10,14,¸¶´Ã,,,,3530.0,3530.0
9863,20001015,2000,10,15,¸¶´Ã,,,,3530.0,3530.0
9869,20010106,2001,1,6,¸¶´Ã,,,,3600.0,3600.0
9876,20010107,2001,1,7,¸¶´Ã,,,,3600.0,3600.0
9883,20010108,2001,1,8,¸¶´Ã,,,,3600.0,3600.0
9890,20010109,2001,1,9,¸¶´Ã,,,,3600.0,3600.0
9897,20010110,2001,1,10,¸¶´Ã,,,,3600.0,3600.0
9902,20010320,2001,3,20,¸¶´Ã,,,,3880.0,3880.0
9909,20010321,2001,3,21,¸¶´Ã,,,,3880.0,3880.0
9916,20010322,2001,3,22,¸¶´Ã,,,,3880.0,3880.0
9923,20010323,2001,3,23,¸¶´Ã,,,,3880.0,3880.0
9930,20010324,2001,3,24,¸¶´Ã,,,,3880.0,3880.0
9937,20000720,2000,7,20,¸¶´Ã,,,,3440.0,3440.0
9944,20000721,2000,7,21,¸¶´Ã,,,,3440.0,3440.0
9951,20000722,2000,7,22,¸¶´Ã,,,,3440.0,3440.0
9958,20000723,2000,7,23,¸¶´Ã,,,,3440.0,3440.0
9965,20000724,2000,7,24,¸¶´Ã,,,,3440.0,3440.0
9977,20001016,2000,10,16,¸¶´Ã,,,,3530.0,3530.0
9984,20001017,2000,10,17,¸¶´Ã,,,,3530.0,3530.0
9991,20001018,2000,10,18,¸¶´Ã,,,,3530.0,3530.0
9998,20001019,2000,10,19,¸¶´Ã,,,,3530.0,3530.0
10005,20001020,2000,10,20,¸¶´Ã,,,,3530.0,3530.0
10015,20010111,2001,1,11,¸¶´Ã,,,,3600.0,3600.0
10022,20010112,2001,1,12,¸¶´Ã,,,,3600.0,3600.0
10029,20010113,2001,1,13,¸¶´Ã,,,,3600.0,3530.0
10036,20010114,2001,1,14,¸¶´Ã,,,,3530.0,3530.0
10043,20010115,2001,1,15,¸¶´Ã,,,,3530.0,3530.0
10048,20010325,2001,3,25,¸¶´Ã,,,,3880.0,3880.0
10055,20010326,2001,3,26,¸¶´Ã,,,,3880.0,3880.0
10062,20010327,2001,3,27,¸¶´Ã,,,,3880.0,3880.0
10069,20010328,2001,3,28,¸¶´Ã,,,,3880.0,3880.0
10076,20010329,2001,3,29,¸¶´Ã,,,,3880.0,3990.0
10080,20000725,2000,7,25,¸¶´Ã,,,,3440.0,3440.0
10087,20000726,2000,7,26,¸¶´Ã,,,,3440.0,3440.0
10094,20000727,2000,7,27,¸¶´Ã,,,,3440.0,3440.0
10101,20000728,2000,7,28,¸¶´Ã,,,,3440.0,3440.0
10108,20000729,2000,7,29,¸¶´Ã,,,,3440.0,3440.0
10115,20000730,2000,7,30,¸¶´Ã,,,,3440.0,3440.0
10119,20001021,2000,10,21,¸¶´Ã,,,,3530.0,3530.0
10126,20001022,2000,10,22,¸¶´Ã,,,,3530.0,3530.0
10133,20001023,2000,10,23,¸¶´Ã,,,,3530.0,3530.0
10140,20001024,2000,10,24,¸¶´Ã,,,,3530.0,3530.0
10147,20001025,2000,10,25,¸¶´Ã,,,,3530.0,3530.0
10154,20001026,2000,10,26,¸¶´Ã,,,,3530.0,3530.0
10162,20010116,2001,1,16,¸¶´Ã,,,,3530.0,3590.0
10169,20010117,2001,1,17,¸¶´Ã,,,,3590.0,3590.0
10176,20010118,2001,1,18,¸¶´Ã,,,,3590.0,3530.0
10183,20010119,2001,1,19,¸¶´Ã,,,,3530.0,3530.0
10190,20010120,2001,1,20,¸¶´Ã,,,,3530.0,3530.0
10194,20010330,2001,3,30,¸¶´Ã,,,,3990.0,3990.0
10201,20010331,2001,3,31,¸¶´Ã,,,,3990.0,3990.0
10208,20010401,2001,4,1,¸¶´Ã,,,,3990.0,3940.0
10215,20010402,2001,4,2,¸¶´Ã,,,,3990.0,3940.0
10222,20010403,2001,4,3,¸¶´Ã,,,,3940.0,3800.0
10230,20000731,2000,7,31,¸¶´Ã,,,,3440.0,3440.0
10237,20000801,2000,8,1,¸¶´Ã,,,,3440.0,3440.0
10244,20000802,2000,8,2,¸¶´Ã,,,,3440.0,3440.0
10251,20000803,2000,8,3,¸¶´Ã,,,,3440.0,3440.0
10258,20000804,2000,8,4,¸¶´Ã,,,,3440.0,3440.0
10268,20001027,2000,10,27,¸¶´Ã,,,,3530.0,3530.0
10275,20001028,2000,10,28,¸¶´Ã,,,,3530.0,3530.0
10282,20001029,2000,10,29,¸¶´Ã,,,,3530.0,3530.0
10289,20001030,2000,10,30,¸¶´Ã,,,,3530.0,3530.0
10296,20001031,2000,10,31,¸¶´Ã,,,,3530.0,3530.0
10308,20010121,2001,1,21,¸¶´Ã,,,,3530.0,3530.0
10315,20010122,2001,1,22,¸¶´Ã,,,,3530.0,3530.0
10322,20010123,2001,1,23,¸¶´Ã,,,,3530.0,3530.0
