,INQ_YMD,YEAR,MONTH,DAY,PDLT_NM,NMYR_RATE,WHSL_DAIL_PRCE,WHSL_BFRT_PRCE,RTSL_BFRT_PRCE,RTSL_DAIL_PRCE
20830,20030827,2003,8,27,건고추,44.127,5190.0,5130.0,6570.0,6620.0
20837,20030828,2003,8,28,건고추,44.127,5190.0,5190.0,6620.0,6620.0
20844,20030829,2003,8,29,건고추,45.793,5250.0,5190.0,6620.0,6620.0
20851,20030830,2003,8,30,건고추,45.793,5250.0,5250.0,6620.0,6620.0
20858,20030831,2003,8,31,건고추,45.793,5250.0,5250.0,6620.0,6620.0
20864,20031122,2003,11,22,건고추,35.099,6020.0,6020.0,7600.0,7600.0
20871,20031123,2003,11,23,건고추,35.099,6020.0,6020.0,7600.0,7600.0
20878,20031124,2003,11,24,건고추,35.099,6020.0,6020.0,7600.0,7600.0
20885,20031125,2003,11,25,건고추,35.099,6020.0,6020.0,7600.0,7600.0
20892,20031126,2003,11,26,건고추,35.099,6020.0,6020.0,7600.0,7600.0
20899,20031127,2003,11,27,건고추,35.099,6020.0,6020.0,7600.0,7600.0
20904,20030319,2003,3,19,건고추,-14.717,3900.0,3900.0,5400.0,5400.0
20911,20030320,2003,3,20,건고추,-14.717,3900.0,3900.0,5400.0,5400.0
20918,20030321,2003,3,21,건고추,-13.64,3900.0,3900.0,5400.0,5400.0
20925,20030322,2003,3,22,건고추,-13.64,3900.0,3900.0,5400.0,5400.0
20932,20030323,2003,3,23,건고추,-13.64,3900.0,3900.0,5400.0,5360.0
20939,20030606,2003,6,6,건고추,-10.386,3900.0,3840.0,5460.0,5460.0
20946,20030607,2003,6,7,건고추,-10.386,3900.0,3840.0,5460.0,5460.0
20953,20030608,2003,6,8,건고추,-10.386,3900.0,3900.0,5460.0,5460.0
20960,20030609,2003,6,9,건고추,-10.386,3900.0,3900.0,5460.0,5460.0
20967,20030610,2003,6,10,건고추,-10.386,3900.0,3900.0,5460.0,5460.0
20973,20030901,2003,9,1,건고추,23.588,5250.0,5250.0,6620.0,6620.0
20980,20030902,2003,9,2,건고추,37.006,5820.0,5250.0,6620.0,7000.0
20987,20030903,2003,9,3,건고추,37.947,5860.0,5820.0,7000.0,7100.0
20994,20030904,2003,9,4,건고추,42.185,6040.0,5860.0,7100.0,7220.0
21001,20030905,2003,9,5,건고추,42.185,6040.0,6040.0,7220.0,7220.0
21008,20030906,2003,9,6,건고추,42.655,6060.0,6040.0,7220.0,7240.0
21013,20031128,2003,11,28,건고추,35.099,6020.0,6020.0,7600.0,7620.0
21020,20031129,2003,11,29,건고추,35.099,6020.0,6020.0,7620.0,7600.0
21027,20031130,2003,11,30,건고추,35.099,6020.0,6020.0,7600.0,7600.0
21034,20031201,2003,12,1,건고추,35.922,6020.0,6020.0,7600.0,7600.0
21041,20031202,2003,12,2,건고추,35.922,6020.0,6020.0,7600.0,7600.0
21050,20030324,2003,3,24,건고추,-13.64,3900.0,3900.0,5400.0,5360.0
21057,20030325,2003,3,25,건고추,-13.64,3900.0,3900.0,5360.0,5360.0
21064,20030326,2003,3,26,건고추,-14.083,3880.0,3900.0,5360.0,5360.0
21071,20030327,2003,3,27,건고추,-14.083,3880.0,3880.0,5360.0,5360.0
21078,20030328,2003,3,28,건고추,-14.969,3840.0,3880.0,5360.0,5360.0
21084,20030611,2003,6,11,건고추,-12.791,3900.0,3900.0,5460.0,5460.0
21091,20030612,2003,6,12,건고추,-12.791,3900.0,3900.0,5460.0,5460.0
21098,20030613,2003,6,13,건고추,-12.791,3900.0,3900.0,5460.0,5460.0
21105,20030614,2003,6,14,건고추,-11.002,3980.0,3900.0,5460.0,5560.0
21112,20030615,2003,6,15,건고추,-11.002,3980.0,3980.0,5560.0,5560.0
21123,20030907,2003,9,7,건고추,43.597,6100.0,6060.0,7240.0,7340.0
21130,20030908,2003,9,8,건고추,43.597,6100.0,6060.0,7240.0,7340.0
21137,20030909,2003,9,9,건고추,44.068,6120.0,6100.0,7340.0,7340.0
21144,20030910,2003,9,10,건고추,44.068,6120.0,6120.0,7340.0,7360.0
21151,20030911,2003,9,11,건고추,39.186,6120.0,6120.0,7340.0,7360.0
21156,20031203,2003,12,3,건고추,35.922,6020.0,6020.0,7600.0,7600.0
21163,20031204,2003,12,4,건고추,35.922,6020.0,6020.0,7600.0,7600.0
21170,20031205,2003,12,5,건고추,35.922,6020.0,6020.0,7600.0,7600.0
21177,20031206,2003,12,6,건고추,35.922,6020.0,6020.0,7600.0,7600.0
21184,20031207,2003,12,7,건고추,35.922,6020.0,6020.0,7600.0,7600.0
21191,20031208,2003,12,8,건고추,35.922,6020.0,6020.0,7600.0,7600.0
21198,20030329,2003,3,29,건고추,-15.855,3800.0,3840.0,5360.0,5360.0
21205,20030330,2003,3,30,건고추,-15.855,3800.0,3800.0,5360.0,5360.0
21212,20030331,2003,3,31,건고추,-15.855,3800.0,3800.0,5360.0,5360.0
21219,20030401,2003,4,1,건고추,-14.241,3800.0,3800.0,5360.0,5360.0
21226,20030402,2003,4,2,건고추,-14.241,3800.0,3800.0,5360.0,5360.0
21230,20030616,2003,6,16,건고추,-11.002,3980.0,3980.0,5560.0,5560.0
21237,20030617,2003,6,17,건고추,-10.107,4020.0,3980.0,5560.0,5560.0
21244,20030618,2003,6,18,건고추,-9.213,4060.0,4020.0,5560.0,5560.0
21251,20030619,2003,6,19,건고추,-9.213,4060.0,4060.0,5560.0,5560.0
21258,20030620,2003,6,20,건고추,-9.213,4060.0,4060.0,5560.0,5560.0
21265,20030621,2003,6,21,건고추,-4.116,4100.0,4060.0,5560.0,5560.0
21270,20030912,2003,9,12,건고추,39.186,6120.0,6120.0,7340.0,7360.0
21277,20030913,2003,9,13,건고추,39.186,6120.0,6120.0,7340.0,7360.0
21284,20030914,2003,9,14,건고추,39.186,6120.0,6120.0,7360.0,7360.0
21291,20030915,2003,9,15,건고추,39.186,6120.0,6120.0,7360.0,7360.0
21298,20030916,2003,9,16,건고추,39.186,6120.0,6120.0,7360.0,7460.0
21309,20031209,2003,12,9,건고추,35.922,6020.0,6020.0,7600.0,7600.0
21316,20031210,2003,12,10,건고추,35.922,6020.0,6020.0,7600.0,7600.0
21323,20031211,2003,12,11,건고추,35.83,6020.0,6020.0,7600.0,7600.0
21330,20031212,2003,12,12,건고추,35.83,6020.0,6020.0,7600.0,7600.0
21337,20031213,2003,12,13,건고추,35.83,6020.0,6020.0,7600.0,7600.0
21348,20030403,2003,4,3,건고추,-14.241,3800.0,3800.0,5360.0,5360.0
21355,20030404,2003,4,4,건고추,-14.241,3800.0,3800.0,5360.0,5360.0
21362,20030405,2003,4,5,건고추,-14.241,3800.0,3800.0,5360.0,5360.0
21369,20030406,2003,4,6,건고추,-14.241,3800.0,3800.0,5360.0,5360.0
21376,20030407,2003,4,7,건고추,-14.241,3800.0,3800.0,5360.0,5360.0
21383,20030622,2003,6,22,건고추,-4.116,4100.0,4100.0,5560.0,5560.0
21390,20030623,2003,6,23,건고추,-4.116,4100.0,4100.0,5560.0,5560.0
21397,20030624,2003,6,24,건고추,-4.116,4100.0,4100.0,5560.0,5560.0
21404,20030625,2003,6,25,건고추,-3.181,4140.0,4100.0,5560.0,5560.0
21411,20030626,2003,6,26,건고추,-3.181,4140.0,4140.0,5560.0,5560.0
21416,20030917,2003,9,17,건고추,40.096,6160.0,6120.0,7460.0,7460.0
21423,20030918,2003,9,18,건고추,41.005,6200.0,6160.0,7460.0,7480.0
21430,20030919,2003,9,19,건고추,41.005,6200.0,6200.0,7480.0,7480.0
21437,20030920,2003,9,20,건고추,41.005,6200.0,6200.0,7480.0,7480.0
21444,20030921,2003,9,21,건고추,38.827,6200.0,6200.0,7480.0,7480.0
21451,20030922,2003,9,22,건고추,38.827,6200.0,6200.0,7480.0,7480.0
21455,20031214,2003,12,14,건고추,35.83,6020.0,6020.0,7600.0,7600.0
21462,20031215,2003,12,15,건고추,35.83,6020.0,6020.0,7600.0,7600.0
21469,20031216,2003,12,16,건고추,35.83,6020.0,6020.0,7600.0,7600.0
21476,20031217,2003,12,17,건고추,35.83,6020.0,6020.0,7600.0,7600.0
21483,20031218,2003,12,18,건고추,35.83,6020.0,6020.0,7600.0,7600.0
21490,20031219,2003,12,19,건고추,36.733,6060.0,6020.0,7600.0,7600.0
21498,20030408,2003,4,8,건고추,-14.692,3780.0,3800.0,5360.0,5360.0
21505,20030409,2003,4,9,건고추,-14.692,3780.0,3780.0,5360.0,5360.0
21512,20030410,2003,4,10,건고추,-14.692,3780.0,3780.0,5360.0,5360.0
21519,20030411,2003,4,11,건고추,-13.954,3780.0,3780.0,5360.0,5360.0
21526,20030412,2003,4,12,건고추,-14.865,3740.0,3780.0,5360.0,5360.0
21529,20030627,2003,6,27,건고추,-3.181,4140.0,4140.0,5560.0,5560.0
21536,20030628,2003,6,28,건고추,-3.181,4140.0,4140.0,5560.0,5560.0
21543,20030629,2003,6,29,건고추,-3.181,4140.0,4140.0,5560.0,5560.0
21550,20030630,2003,6,30,건고추,-3.181,4140.0,4140.0,5560.0,5560.0
21557,20030701,2003,7,1,건고추,-1.663,4140.0,4140.0,5560.0,5560.0
21564,20030702,2003,7,2,건고추,-1.663,4140.0,4140.0,5560.0,5560.0
21570,20030923,2003,9,23,건고추,38.827,6200.0,6200.0,7480.0,7500.0
21577,20030924,2003,9,24,건고추,39.722,6240.0,6200.0,7500.0,7500.0
21584,20030925,2003,9,25,건고추,39.722,6240.0,6240.0,7500.0,7500.0
21591,20030926,2003,9,26,건고추,40.17,6260.0,6240.0,7500.0,7500.0
21598,20030927,2003,9,27,건고추,40.17,6260.0,6260.0,7500.0,7500.0
21608,20031220,2003,12,20,건고추,36.733,6060.0,6060.0,7600.0,7600.0
21615,20031221,2003,12,21,건고추,36.887,6060.0,6060.0,7600.0,7600.0
21622,20031222,2003,12,22,건고추,36.887,6060.0,6060.0,7600.0,7600.0
21629,20031223,2003,12,23,건고추,37.339,6080.0,6060.0,7600.0,7600.0
21636,20031224,2003,12,24,건고추,37.339,6080.0,6080.0,7600.0,7600.0
21648,20030413,2003,4,13,건고추,-14.865,3740.0,3740.0,5360.0,5360.0
21655,20030414,2003,4,14,건고추,-14.865,3740.0,3740.0,5360.0,5360.0
21662,20030415,2003,4,15,건고추,-14.865,3740.0,3740.0,5360.0,5360.0
21669,20030416,2003,4,16,건고추,-14.865,3740.0,3740.0,5360.0,5360.0
21681,20030703,2003,7,3,건고추,-1.663,4140.0,4140.0,5560.0,5560.0
21688,20030704,2003,7,4,건고추,-1.663,4140.0,4140.0,5560.0,5560.0
21695,20030705,2003,7,5,건고추,-1.663,4140.0,4140.0,5560.0,5560.0
21702,20030706,2003,7,6,건고추,-1.663,4140.0,4140.0,5560.0,5560.0
21709,20030707,2003,7,7,건고추,-1.663,4140.0,4140.0,5560.0,5560.0
21715,20030928,2003,9,28,건고추,40.17,6260.0,6260.0,7500.0,7500.0
21722,20030929,2003,9,29,건고추,40.17,6260.0,6260.0,7500.0,7500.0
21729,20030930,2003,9,30,건고추,40.17,6260.0,6260.0,7500.0,7500.0
21736,20031001,2003,10,1,건고추,40.674,6260.0,6260.0,7500.0,7500.0
21743,20031002,2003,10,2,건고추,37.528,6120.0,6260.0,7500.0,7500.0
21750,20031003,2003,10,3,건고추,36.629,6080.0,6120.0,7500.0,7500.0
21754,20031225,2003,12,25,건고추,37.339,6080.0,6080.0,7600.0,7600.0
21761,20031226,2003,12,26,건고추,37.339,6080.0,6080.0,7600.0,7600.0
21768,20031227,2003,12,27,건고추,37.339,6080.0,6080.0,7600.0,7600.0
21775,20031228,2003,12,28,건고추,37.339,6080.0,6080.0,7600.0,7600.0
21782,20031229,2003,12,29,건고추,37.339,6080.0,6080.0,7600.0,7600.0
21789,20031230,2003,12,30,건고추,37.339,6080.0,6080.0,7600.0,7600.0
21792,20030417,2003,4,17,건고추,-14.865,3740.0,3740.0,5360.0,5360.0
21799,20030418,2003,4,18,건고추,-14.865,3740.0,3740.0,5360.0,5360.0
21806,20030419,2003,4,19,건고추,-14.865,3740.0,3740.0,5360.0,5360.0
21813,20030420,2003,4,20,건고추,-14.865,3740.0,3740.0,5360.0,5360.0
21820,20030421,2003,4,21,건고추,-14.22,3740.0,3740.0,5360.0,5360.0
21829,20030708,2003,7,8,건고추,-1.663,4140.0,4140.0,5560.0,5660.0
21836,20030709,2003,7,9,건고추,-1.663,4140.0,4140.0,5660.0,5660.0
21843,20030710,2003,7,10,건고추,-1.663,4140.0,4140.0,5660.0,5660.0
21850,20030711,2003,7,11,건고추,0.412,4140.0,4140.0,5660.0,5660.0
21857,20030712,2003,7,12,건고추,0.412,4140.0,4140.0,5660.0,5660.0
21864,20030713,2003,7,13,건고추,0.412,4140.0,4140.0,5660.0,5660.0
21870,20031004,2003,10,4,건고추,36.629,6080.0,6120.0,7500.0,7500.0
21877,20031005,2003,10,5,건고추,34.831,6000.0,6080.0,7500.0,7500.0
21884,20031006,2003,10,6,건고추,34.831,6000.0,6080.0,7500.0,7500.0
21891,20031007,2003,10,7,건고추,33.933,5960.0,6000.0,7500.0,7500.0
21898,20031008,2003,10,8,건고추,33.933,5960.0,5960.0,7500.0,7500.0
21908,20031231,2003,12,31,건고추,38.694,6140.0,6080.0,7600.0,7600.0
21915,20040101,2004,1,1,건고추,38.382,6140.0,6140.0,7600.0,7617.0
21922,20040102,2004,1,2,건고추,38.382,6140.0,6140.0,7600.0,7617.0
21929,20040103,2004,1,3,건고추,38.382,6140.0,6140.0,7617.0,7617.0
21936,20040104,2004,1,4,건고추,38.382,6140.0,6140.0,7617.0,7617.0
21941,20030422,2003,4,22,건고추,-13.761,3760.0,3740.0,5360.0,5360.0
21948,20030423,2003,4,23,건고추,-14.22,3740.0,3760.0,5360.0,5360.0
21955,20030424,2003,4,24,건고추,-14.22,3740.0,3740.0,5360.0,5360.0
21962,20030425,2003,4,25,건고추,-14.22,3740.0,3740.0,5360.0,5360.0
21969,20030426,2003,4,26,건고추,-14.22,3740.0,3740.0,5360.0,5360.0
21981,20030714,2003,7,14,건고추,0.412,4140.0,4140.0,5660.0,5660.0
21988,20030715,2003,7,15,건고추,0.897,4160.0,4140.0,5660.0,5660.0
21995,20030716,2003,7,16,건고추,0.897,4160.0,4160.0,5660.0,5660.0
22002,20030717,2003,7,17,건고추,0.897,4160.0,4160.0,5660.0,5660.0
22009,20030718,2003,7,18,건고추,0.897,4160.0,4160.0,5660.0,5660.0
22015,20031009,2003,10,9,건고추,33.034,5920.0,5960.0,7500.0,7500.0
22022,20031010,2003,10,10,건고추,32.584,5900.0,5920.0,7500.0,7517.0
22029,20031011,2003,10,11,건고추,34.654,5980.0,5900.0,7517.0,7517.0
22036,20031012,2003,10,12,건고추,34.654,5980.0,5980.0,7517.0,7517.0
22043,20031013,2003,10,13,건고추,34.654,5980.0,5980.0,7517.0,7517.0
22050,20031014,2003,10,14,건고추,34.654,5980.0,5980.0,7517.0,7517.0
22055,20040105,2004,1,5,건고추,38.382,6140.0,6140.0,7617.0,7617.0
22062,20040106,2004,1,6,건고추,38.382,6140.0,6140.0,7617.0,7617.0
22069,20040107,2004,1,7,건고추,38.382,6140.0,6140.0,7617.0,7617.0
22076,20040108,2004,1,8,건고추,38.382,6140.0,6140.0,7617.0,7617.0
22083,20040109,2004,1,9,건고추,38.382,6140.0,6140.0,7617.0,7617.0
22088,20030427,2003,4,27,건고추,-14.22,3740.0,3740.0,5360.0,5360.0
22095,20030428,2003,4,28,건고추,-14.22,3740.0,3740.0,5360.0,5360.0
22102,20030429,2003,4,29,건고추,-13.761,3760.0,3740.0,5360.0,5360.0
22109,20030430,2003,4,30,건고추,-13.761,3760.0,3760.0,5360.0,5360.0
22116,20030501,2003,5,1,건고추,-13.424,3760.0,3760.0,5360.0,5360.0
22125,20030719,2003,7,19,건고추,0.897,4160.0,4160.0,5660.0,5660.0
22132,20030720,2003,7,20,건고추,0.897,4160.0,4160.0,5660.0,5660.0
22139,20030721,2003,7,21,건고추,6.068,4160.0,4160.0,5660.0,5660.0
22146,20030722,2003,7,22,건고추,6.068,4160.0,4160.0,5660.0,5660.0
22153,20030723,2003,7,23,건고추,6.068,4160.0,4160.0,5660.0,5660.0
22160,20030724,2003,7,24,건고추,6.068,4160.0,4160.0,5660.0,5660.0
22166,20031015,2003,10,15,건고추,34.654,5980.0,5980.0,7517.0,7517.0
22173,20031016,2003,10,16,건고추,34.654,5980.0,5980.0,7517.0,7517.0
22180,20031017,2003,10,17,건고추,34.654,5980.0,5980.0,7517.0,7517.0
22187,20031018,2003,10,18,건고추,34.654,5980.0,5980.0,7517.0,7517.0
22194,20031019,2003,10,19,건고추,34.654,5980.0,5980.0,7517.0,7517.0
22202,20040110,2004,1,10,건고추,38.382,6140.0,6140.0,7617.0,7617.0
22209,20040111,2004,1,11,건고추,38.133,6140.0,6140.0,7617.0,7617.0
22216,20040112,2004,1,12,건고추,38.133,6140.0,6140.0,7617.0,7617.0
22223,20040113,2004,1,13,건고추,38.133,6140.0,6140.0,7617.0,7617.0
22230,20040114,2004,1,14,건고추,38.133,6140.0,6140.0,7617.0,7617.0
22233,20030502,2003,5,2,건고추,-13.424,3760.0,3760.0,5360.0,5360.0
22240,20030503,2003,5,3,건고추,-13.424,3760.0,3760.0,5360.0,5360.0
22247,20030504,2003,5,4,건고추,-13.424,3760.0,3760.0,5360.0,5360.0
22254,20030505,2003,5,5,건고추,-13.424,3760.0,3760.0,5360.0,5360.0
22261,20030506,2003,5,6,건고추,-13.424,3760.0,3760.0,5360.0,5360.0
22273,20030725,2003,7,25,건고추,6.578,4180.0,4160.0,5660.0,5660.0
22280,20030726,2003,7,26,건고추,6.578,4180.0,4180.0,5660.0,5660.0
22287,20030727,2003,7,27,건고추,6.578,4180.0,4180.0,5660.0,5660.0
22294,20030728,2003,7,28,건고추,6.578,4180.0,4180.0,5660.0,5660.0
22301,20030729,2003,7,29,건고추,7.088,4200.0,4180.0,5660.0,5660.0
22307,20031020,2003,10,20,건고추,34.654,5980.0,5980.0,7517.0,7517.0
22314,20031021,2003,10,21,건고추,33.096,5980.0,5980.0,7517.0,7517.0
22321,20031022,2003,10,22,건고추,33.096,5980.0,5980.0,7517.0,7517.0
22328,20031023,2003,10,23,건고추,33.096,5980.0,5980.0,7517.0,7517.0
22335,20031024,2003,10,24,건고추,33.096,5980.0,5980.0,7517.0,7517.0
22342,20031025,2003,10,25,건고추,33.096,5980.0,5980.0,7517.0,7517.0
22349,20040115,2004,1,15,건고추,38.133,6140.0,6140.0,7617.0,7617.0
22356,20040116,2004,1,16,건고추,40.382,6240.0,6140.0,7617.0,7617.0
22363,20040117,2004,1,17,건고추,40.382,6240.0,6240.0,7617.0,7617.0
22370,20040118,2004,1,18,건고추,40.382,6240.0,6240.0,7617.0,7617.0
22377,20040119,2004,1,19,건고추,40.382,6240.0,6240.0,7617.0,7617.0
22378,20030507,2003,5,7,건고추,-13.424,3760.0,3760.0,5360.0,5360.0
22385,20030508,2003,5,8,건고추,-13.424,3760.0,3760.0,5360.0,5360.0
22392,20030509,2003,5,9,건고추,-13.424,3760.0,3760.0,5360.0,5360.0
22399,20030510,2003,5,10,건고추,-13.424,3760.0,3760.0,5360.0,5360.0
22406,20030511,2003,5,11,건고추,-11.737,3760.0,3760.0,5360.0,5360.0
22414,20030730,2003,7,30,건고추,7.088,4200.0,4200.0,5660.0,5660.0
22421,20030731,2003,7,31,건고추,7.088,4200.0,4200.0,5660.0,5660.0
22428,20030801,2003,8,1,건고추,12.653,4220.0,4200.0,5660.0,5660.0
22435,20030802,2003,8,2,건고추,13.721,4260.0,4220.0,5660.0,5660.0
22442,20030803,2003,8,3,건고추,13.721,4260.0,4260.0,5660.0,5660.0
22449,20030804,2003,8,4,건고추,13.721,4260.0,4260.0,5660.0,5660.0
22455,20031026,2003,10,26,건고추,33.096,5980.0,5980.0,7517.0,7517.0
22462,20031027,2003,10,27,건고추,33.096,5980.0,5980.0,7517.0,7517.0
22469,20031028,2003,10,28,건고추,33.096,5980.0,5980.0,7517.0,7517.0
22476,20031029,2003,10,29,건고추,33.096,5980.0,5980.0,7517.0,7517.0
22483,20031030,2003,10,30,건고추,33.986,6020.0,5980.0,7517.0,7517.0
22495,20040120,2004,1,20,건고추,40.382,6240.0,6240.0,7617.0,7617.0
22502,20040121,2004,1,21,건고추,39.754,6240.0,6240.0,7617.0,7617.0
22509,20040122,2004,1,22,건고추,39.754,6240.0,6240.0,7617.0,7617.0
22516,20040123,2004,1,23,건고추,39.754,6240.0,6240.0,7617.0,7617.0
22524,20030512,2003,5,12,건고추,-11.737,3760.0,3760.0,5360.0,5360.0
22531,20030513,2003,5,13,건고추,-11.737,3760.0,3760.0,5360.0,5360.0
22538,20030514,2003,5,14,건고추,-11.737,3760.0,3760.0,5360.0,5360.0
22545,20030515,2003,5,15,건고추,-11.737,3760.0,3760.0,5360.0,5360.0
22552,20030516,2003,5,16,건고추,-11.268,3780.0,3760.0,5360.0,5360.0
22562,20030805,2003,8,5,건고추,13.721,4260.0,4260.0,5660.0,5660.0
22569,20030806,2003,8,6,건고추,15.323,4320.0,4260.0,5660.0,5660.0
22576,20030807,2003,8,7,건고추,16.391,4360.0,4320.0,5660.0,5660.0
22583,20030808,2003,8,8,건고추,17.993,4420.0,4360.0,5660.0,5760.0
22590,20030809,2003,8,9,건고추,17.993,4420.0,4420.0,5760.0,5860.0
22596,20031031,2003,10,31,건고추,33.986,6020.0,6020.0,7517.0,7517.0
22603,20031101,2003,11,1,건고추,33.481,6020.0,6020.0,7517.0,7517.0
22610,20031102,2003,11,2,건고추,33.481,6020.0,6020.0,7517.0,7517.0
22617,20031103,2003,11,3,건고추,33.481,6020.0,6020.0,7517.0,7517.0
22624,20031104,2003,11,4,건고추,33.481,6020.0,6020.0,7517.0,7517.0
22631,20031105,2003,11,5,건고추,33.481,6020.0,6020.0,7517.0,7517.0
22634,20040124,2004,1,24,건고추,39.754,6240.0,6240.0,7617.0,7617.0
22641,20040125,2004,1,25,건고추,39.754,6240.0,6240.0,7617.0,7617.0
22648,20040126,2004,1,26,건고추,39.754,6240.0,6240.0,7617.0,7617.0
22655,20040127,2004,1,27,건고추,39.754,6240.0,6240.0,7617.0,7617.0
22662,20040128,2004,1,28,건고추,39.754,6240.0,6240.0,7617.0,7617.0
22669,20030517,2003,5,17,건고추,-11.268,3780.0,3780.0,5360.0,5360.0
22676,20030518,2003,5,18,건고추,-11.268,3780.0,3780.0,5360.0,5360.0
22683,20030519,2003,5,19,건고추,-11.268,3780.0,3780.0,5360.0,5360.0
22690,20030520,2003,5,20,건고추,-11.268,3780.0,3780.0,5360.0,5360.0
22697,20030521,2003,5,21,건고추,-11.153,3800.0,3780.0,5360.0,5360.0
22703,20030810,2003,8,10,건고추,17.993,4420.0,4420.0,5860.0,5860.0
22710,20030811,2003,8,11,건고추,24.507,4420.0,4420.0,5860.0,5860.0
22717,20030812,2003,8,12,건고추,25.07,4440.0,4420.0,5860.0,5860.0
22724,20030813,2003,8,13,건고추,25.07,4440.0,4440.0,5860.0,5900.0
22731,20030814,2003,8,14,건고추,27.324,4520.0,4440.0,5900.0,6000.0
22738,20030815,2003,8,15,건고추,27.324,4520.0,4520.0,6000.0,6000.0
22744,20031106,2003,11,6,건고추,33.481,6020.0,6020.0,7517.0,7517.0
22751,20031107,2003,11,7,건고추,33.481,6020.0,6020.0,7517.0,7517.0
22758,20031108,2003,11,8,건고추,33.481,6020.0,6020.0,7517.0,7600.0
22765,20031109,2003,11,9,건고추,33.481,6020.0,6020.0,7600.0,7600.0
22772,20031110,2003,11,10,건고추,33.481,6020.0,6020.0,7600.0,7600.0
22780,20040129,2004,1,29,건고추,39.754,6240.0,6240.0,7617.0,7617.0
22787,20040130,2004,1,30,건고추,39.754,6240.0,6240.0,7617.0,7700.0
22794,20040131,2004,1,31,건고추,39.754,6240.0,6240.0,7700.0,7700.0
22801,20040201,2004,2,1,건고추,38.237,6240.0,6240.0,7700.0,7700.0
22808,20040202,2004,2,2,건고추,38.237,6240.0,6240.0,7700.0,7700.0
22814,20030522,2003,5,22,건고추,-11.153,3800.0,3800.0,5360.0,5360.0
22821,20030523,2003,5,23,건고추,-11.153,3800.0,3800.0,5360.0,5360.0
22828,20030524,2003,5,24,건고추,-11.153,3800.0,3800.0,5360.0,5360.0
22835,20030525,2003,5,25,건고추,-11.153,3800.0,3800.0,5360.0,5360.0
22842,20030526,2003,5,26,건고추,-11.153,3800.0,3800.0,5360.0,5360.0
22851,20030816,2003,8,16,건고추,27.324,4520.0,4520.0,6000.0,6000.0
22858,20030817,2003,8,17,건고추,27.324,4520.0,4520.0,6000.0,6000.0
22865,20030818,2003,8,18,건고추,27.324,4520.0,4520.0,6000.0,6000.0
22872,20030819,2003,8,19,건고추,27.324,4520.0,4520.0,6000.0,6100.0
22879,20030820,2003,8,20,건고추,42.817,5070.0,4520.0,6100.0,6520.0
22885,20031111,2003,11,11,건고추,34.405,6020.0,6020.0,7600.0,7600.0
22892,20031112,2003,11,12,건고추,34.405,6020.0,6020.0,7600.0,7600.0
22899,20031113,2003,11,13,건고추,34.405,6020.0,6020.0,7600.0,7600.0
22906,20031114,2003,11,14,건고추,34.405,6020.0,6020.0,7600.0,7600.0
22913,20031115,2003,11,15,건고추,34.405,6020.0,6020.0,7600.0,7600.0
22920,20031116,2003,11,16,건고추,34.405,6020.0,6020.0,7600.0,7600.0
22927,20040203,2004,2,3,건고추,38.237,6240.0,6240.0,7700.0,7700.0
22934,20040204,2004,2,4,건고추,37.35,6200.0,6240.0,7700.0,7700.0
22941,20040205,2004,2,5,건고추,38.237,6240.0,6200.0,7700.0,7750.0
22948,20040206,2004,2,6,건고추,39.123,6280.0,6240.0,7750.0,7750.0
22955,20040207,2004,2,7,건고추,39.123,6280.0,6280.0,7750.0,7750.0
22962,20060812,2006,8,12,건고추,9.723,4920.0,4920.0,6763.0,6733.0
22969,20060813,2006,8,13,건고추,9.723,4920.0,4920.0,6763.0,6733.0
22976,20060814,2006,8,14,건고추,9.723,4920.0,4920.0,6763.0,6733.0
22983,20060815,2006,8,15,건고추,9.723,4920.0,4920.0,6733.0,6585.0
22995,20060109,2006,1,9,건고추,-6.476,4520.0,4520.0,6713.0,6713.0
23002,20060110,2006,1,10,건고추,-6.476,4520.0,4520.0,6713.0,6713.0
23009,20060111,2006,1,11,건고추,-6.263,4520.0,4520.0,6713.0,6713.0
23016,20060112,2006,1,12,건고추,-6.263,4520.0,4520.0,6713.0,6713.0
23024,20060324,2006,3,24,건고추,-6.642,4540.0,4540.0,7571.0,7571.0
23031,20060325,2006,3,25,건고추,-6.642,4540.0,4540.0,7571.0,7571.0
23038,20060326,2006,3,26,건고추,-6.642,4540.0,4540.0,7571.0,7571.0
23045,20060327,2006,3,27,건고추,-6.642,4540.0,4540.0,7571.0,7571.0
23052,20060328,2006,3,28,건고추,-6.642,4540.0,4540.0,7571.0,7571.0
23060,20060602,2006,6,2,건고추,-7.632,4260.0,4260.0,6729.0,6729.0
23067,20060603,2006,6,3,건고추,-7.632,4260.0,4260.0,6729.0,6729.0
23074,20060604,2006,6,4,건고추,-7.632,4260.0,4260.0,6729.0,6729.0
23081,20060605,2006,6,5,건고추,-7.632,4260.0,4260.0,6729.0,6729.0
23087,20060816,2006,8,16,건고추,9.723,4920.0,4920.0,6733.0,6585.0
23094,20060817,2006,8,17,건고추,11.285,4990.0,4920.0,6585.0,6636.0
23101,20060818,2006,8,18,건고추,16.191,5210.0,4990.0,6636.0,6693.0
23108,20060819,2006,8,19,건고추,19.313,5350.0,5210.0,6693.0,6537.0
23115,20060820,2006,8,20,건고추,19.313,5350.0,5210.0,6693.0,6537.0
23121,20060113,2006,1,13,건고추,-6.263,4520.0,4520.0,6713.0,6713.0
