,일시,품목,소매일일가격,평균기온(°C),최저기온(°C),최고기온(°C),최소 상대습도(%),평균 상대습도(%),최대 풍속(m/s),평균 풍속(m/s),합계 일사량(MJ/m2),합계 일조시간(hr),평균 지면온도(°C),연도,월,일,수출(kg),수출(달러),수입(kg),수입(달러),소비자물가총지수,인플레이션 반영가
4807,2015-03-23,마늘,7269,5.529787234042553,0.0340425531914893,11.348936170212763,14.351063829787234,34.86702127659574,7.467021276595744,3.450537634408602,22.23368421052632,11.02340425531915,8.47127659574468,2015,3,23,10.0,25,2641320.0,1926546,94.9,76.59641728134878
4808,2015-03-24,마늘,7376,4.8691489361702125,-1.4585106382978723,11.903191489361705,15.73404255319149,44.28617021276595,5.38936170212766,2.2127659574468086,18.66282608695652,11.091489361702129,8.686170212765957,2015,3,24,10.0,25,2641320.0,1926546,94.9,77.72391991570073
4809,2015-03-25,마늘,7388,5.8319148936170215,-2.1723404255319148,14.092553191489362,15.840425531914894,48.484042553191486,4.568085106382979,1.680851063829787,22.336052631578948,11.173404255319149,9.338297872340425,2015,3,25,10.0,25,2641320.0,1926546,94.9,77.85036880927291
4810,2015-03-26,마늘,7388,8.008510638297873,-0.7031914893617022,16.76276595744681,15.827956989247312,44.75106382978724,4.919148936170212,1.9372340425531915,22.49947368421053,11.191489361702128,10.772340425531915,2015,3,26,10.0,25,2641320.0,1926546,94.9,77.85036880927291
4811,2015-03-27,마늘,7340,9.45,1.3585106382978724,18.00212765957447,17.99462365591398,44.98064516129032,5.037234042553192,2.0,18.590526315789475,8.982978723404255,11.102127659574467,2015,3,27,10.0,25,2641320.0,1926546,94.9,77.3445732349842
4812,2015-03-28,마늘,7382,10.904255319148936,1.870212765957447,18.97446808510638,15.774193548387096,43.089247311827954,5.319148936170213,2.0904255319148937,18.92184210526316,8.172340425531916,12.76595744680851,2015,3,28,10.0,25,2641320.0,1926546,94.9,77.78714436248683
4813,2015-03-29,마늘,7382,11.877659574468083,5.946808510638298,19.080851063829787,31.595744680851062,55.90212765957447,4.608510638297872,1.8308510638297872,17.94,8.068085106382979,14.51276595744681,2015,3,29,10.0,25,2641320.0,1926546,94.9,77.78714436248683
4814,2015-03-30,마늘,7382,12.970212765957449,4.730851063829787,20.98085106382979,33.40425531914894,64.93085106382979,5.188297872340425,1.9787234042553192,20.001578947368422,9.77127659574468,15.329787234042554,2015,3,30,10.0,25,2641320.0,1926546,94.9,77.78714436248683
4815,2015-03-31,마늘,7373,12.741489361702127,8.39468085106383,15.45531914893617,67.36170212765957,84.97634408602151,3.9553191489361694,1.5893617021276596,3.160263157894737,0.2542553191489362,12.381914893617022,2015,3,31,10.0,25,2641320.0,1926546,94.9,77.6923076923077
4816,2015-03-12,마늘,7017,3.624468085106383,-2.663829787234042,9.454255319148936,16.606382978723403,38.41595744680851,6.573404255319149,3.047872340425532,20.277368421052632,10.588297872340425,5.885106382978724,2015,3,12,10.0,25,2641320.0,1926546,94.9,73.94099051633297
4817,2015-03-13,마늘,7059,5.50531914893617,0.351063829787234,10.664893617021276,32.56382978723404,62.61914893617021,5.3319148936170215,2.1648936170212765,10.762631578947367,5.064893617021277,6.023404255319149,2015,3,13,10.0,25,2641320.0,1926546,94.9,74.3835616438356
4818,2015-03-14,마늘,7013,4.87127659574468,-1.721276595744681,11.636170212765958,19.659574468085108,48.85212765957447,4.519148936170213,1.7138297872340424,18.56,8.861702127659575,7.296808510638297,2015,3,14,10.0,25,2641320.0,1926546,94.9,73.89884088514225
4819,2015-03-15,마늘,7013,6.497849462365591,-1.078723404255319,14.934042553191489,17.840425531914892,48.56666666666666,4.457446808510638,1.5468085106382978,17.129736842105263,8.980851063829787,8.063829787234043,2015,3,15,10.0,25,2641320.0,1926546,94.9,73.89884088514225
4820,2015-03-16,마늘,7013,9.329787234042554,1.003191489361702,19.02021276595745,18.627659574468087,47.31063829787234,4.096808510638298,1.4872340425531916,18.051052631578948,9.380851063829788,10.407446808510638,2015,3,16,10.0,25,2641320.0,1926546,94.9,73.89884088514225
4821,2015-03-17,마늘,7062,11.663829787234045,3.0489361702127664,20.06914893617021,22.58510638297872,52.569148936170215,4.562765957446809,1.4861702127659573,13.983947368421052,5.103191489361702,11.52872340425532,2015,3,17,10.0,25,2641320.0,1926546,94.9,74.41517386722866
4822,2015-03-19,마늘,7173,11.3031914893617,6.778723404255319,18.123404255319148,49.1063829787234,75.51808510638298,4.577659574468085,1.896808510638298,16.526842105263157,7.300000000000001,13.076595744680851,2015,3,19,10.0,25,2641320.0,1926546,94.9,75.58482613277134
4823,2015-03-01,마늘,6805,3.1904255319148933,0.5925531914893617,7.018085106382979,42.06382978723404,66.02978723404256,6.569148936170213,3.0617021276595744,12.178684210526315,5.508510638297872,4.586170212765958,2015,3,1,10.0,25,2641320.0,1926546,94.9,71.70706006322445
4824,2015-03-02,마늘,6805,3.49468085106383,-2.825531914893617,10.372340425531917,21.48936170212766,50.785106382978725,4.961702127659574,1.9648936170212763,18.60657894736842,10.132978723404255,4.768085106382979,2015,3,2,10.0,25,2641320.0,1926546,94.9,71.70706006322445
4825,2015-03-03,마늘,6802,3.557446808510638,0.5404255319148936,7.503191489361701,47.691489361702125,70.93510638297872,6.453191489361703,2.143617021276596,5.993421052631579,1.2691489361702126,4.49468085106383,2015,3,3,10.0,25,2641320.0,1926546,94.9,71.67544783983139
4826,2015-03-05,마늘,6827,0.5617021276595745,-5.306382978723405,6.586170212765958,21.81914893617021,48.89148936170213,4.598936170212766,1.9808510638297872,16.62578947368421,8.085106382978724,3.322340425531915,2015,3,5,10.0,25,2641320.0,1926546,94.9,71.93888303477344
